bin	contig	start	end	strand	rrna
2021-SLHSD-W2_bin.79.purify	2021-SLHSD-W2_bin.79.purify_k141_713777	7854	7968	-	5S
2021-SLHSD-W2_bin.79.purify	2021-SLHSD-W2_bin.79.purify_k141_713777	8075	9127	-	(partial) 23S
2021-SLHSD-W2_bin.84.purify	2021-SLHSD-W2_bin.84.purify_k141_3989160	3	115	+	5S
2021-SLHSD-W2_bin.9.purify	2021-SLHSD-W2_bin.9.purify_k141_3913866	277	393	+	5S
2021-SLHSD-W2_bin.93.purify	2021-SLHSD-W2_bin.93.purify_k141_4391455	7774	8697	+	(partial) 16S
2021-SLHSD-W2_bin.93.purify	2021-SLHSD-W2_bin.93.purify_k141_4649271	10156	10271	-	5S
2021-SLHSD-W3_bin.18.purify	2021-SLHSD-W3_bin.18.purify_k141_695237	51	163	+	5S
2021-SLHSD-W3_bin.18.purify	2021-SLHSD-W3_bin.18.purify_k141_1386725	8214	8302	-	(partial) 5S
2021-SLHSD-W3_bin.18.purify	2021-SLHSD-W3_bin.18.purify_k141_1523811	1	89	+	(partial) 5S
2021-SLHSD-W3_bin.27.purify	2021-SLHSD-W3_bin.27.purify_k141_2314693	16	133	+	5S
2021-SLHSD-W3_bin.27.purify	2021-SLHSD-W3_bin.27.purify_k141_2390857	1	601	-	(partial) 16S
2021-SLHSD-W3_bin.27.purify	2021-SLHSD-W3_bin.27.purify_k141_2635748	1101	1219	+	5S
2021-SLHSD-W3_bin.27.purify	2021-SLHSD-W3_bin.27.purify_k141_2671198	1116	1224	-	(5' truncated) 5S
2021-SLHSD-W3_bin.27.purify	2021-SLHSD-W3_bin.27.purify_k141_3035160	1	1133	-	(partial) 23S
2021-SLHSD-W3_bin.31.purify	2021-SLHSD-W3_bin.31.purify_k141_181977	58825	59612	+	(partial) 16S
2021-SLHSD-W3_bin.31.purify	2021-SLHSD-W3_bin.31.purify_k141_2270039	444	556	+	5S
2021-SLHSD-W3_bin.4.purify	2021-SLHSD-W3_bin.4.purify_k141_295465	1	1269	+	16S
2021-SLHSD-W3_bin.4.purify	2021-SLHSD-W3_bin.4.purify_k141_525986	1311	1423	-	(5' truncated) 5S
2021-SLHSD-W3_bin.4.purify	2021-SLHSD-W3_bin.4.purify_k141_739123	1625	2410	+	(partial) 16S
2021-SLHSD-W3_bin.4.purify	2021-SLHSD-W3_bin.4.purify_k141_828852	1	1091	-	(partial) 23S
2021-SLHSD-W3_bin.4.purify	2021-SLHSD-W3_bin.4.purify_k141_913367	716	830	-	5S
2021-SLHSD-W3_bin.4.purify	2021-SLHSD-W3_bin.4.purify_k141_1168000	545	1155	-	(partial) 16S
2021-SLHSD-W3_bin.4.purify	2021-SLHSD-W3_bin.4.purify_k141_1171543	66	180	+	5S
2021-SLHSD-W3_bin.4.purify	2021-SLHSD-W3_bin.4.purify_k141_1201972	1713	2795	+	(partial) 16S
2021-SLHSD-W3_bin.4.purify	2021-SLHSD-W3_bin.4.purify_k141_1843344	373	481	-	5S
2021-SLHSD-W3_bin.4.purify	2021-SLHSD-W3_bin.4.purify_k141_1843344	620	3412	-	23S
2021-SLHSD-W3_bin.6.purify	2021-SLHSD-W3_bin.6.purify_k141_40846	1774	1886	-	5S
2021-SLHSD-W3_bin.6.purify	2021-SLHSD-W3_bin.6.purify_k141_1419673	2936	3032	-	(5' truncated) 5S
2021-SLHSD-W4_bin.20.purify	2021-SLHSD-W4_bin.20.purify_k127_2677136	1508	1624	-	5S
2021-SLHSD-W4_bin.42.purify	2021-SLHSD-W4_bin.42.purify_k127_1399020	580	698	+	5S
2021-SLHSD-W4_bin.50.purify	2021-SLHSD-W4_bin.50.purify_k127_1205967	3	2898	+	23S
2021-SLHSD-W4_bin.50.purify	2021-SLHSD-W4_bin.50.purify_k127_1205967	2921	3037	+	5S
2021-SLHSD-W4_bin.50.purify	2021-SLHSD-W4_bin.50.purify_k127_2785633	1	514	-	(partial) 16S
2021-SLHSD-W4_bin.50.purify	2021-SLHSD-W4_bin.50.purify_k127_4445954	1693	1777	-	(partial) 5S
2021-SLHSD-W4_bin.7.purify	2021-SLHSD-W4_bin.7.purify_k127_2394178	5	121	+	5S
2021-SLHSD-W5_bin.10.purify	2021-SLHSD-W5_bin.10.purify_k127_1501548	6345	6457	-	5S
2021-SLHSD-W5_bin.17.purify	2021-SLHSD-W5_bin.17.purify_k127_492311	519	632	+	5S
2021-SLHSD-W5_bin.45.purify	2021-SLHSD-W5_bin.45.purify_k127_1013728	47887	47998	-	5S
2021-SLHSD-W5_bin.58.purify	2021-SLHSD-W5_bin.58.purify_k127_2074023	2077	2193	-	5S
2021-SLHSD-W5_bin.6.purify	2021-SLHSD-W5_bin.6.purify_k127_523853	3003	3119	-	5S
2021-SLHSD-W5_bin.63.purify	2021-SLHSD-W5_bin.63.purify_k127_438359	8195	8307	-	5S
2021-SLHSD-W5_bin.65.purify	2021-SLHSD-W5_bin.65.purify_k127_1025337	623	739	-	5S
2021-SLHSD-W5_bin.70.purify	2021-SLHSD-W5_bin.70.purify_k127_561200	10	126	+	5S
2021-SLHSD-W5_bin.76.purify	2021-SLHSD-W5_bin.76.purify_k127_2056300	49851	49961	-	5S
2021-SLHSD-W5_bin.78.purify	2021-SLHSD-W5_bin.78.purify_k127_1534944	1303	1419	-	5S
2021-SLHSD-W6_bin.10.purify	2021-SLHSD-W6_bin.10.purify_k141_453368	83579	83692	-	5S
2021-SLHSD-W6_bin.10.purify	2021-SLHSD-W6_bin.10.purify_k141_1015482	39639	39752	-	5S
2021-SLHSD-W6_bin.103.purify	2021-SLHSD-W6_bin.103.purify_k141_1000179	55640	55756	-	5S
2021-SLHSD-W6_bin.103.purify	2021-SLHSD-W6_bin.103.purify_k141_1009734	15	131	+	5S
2021-SLHSD-W6_bin.116.purify	2021-SLHSD-W6_bin.116.purify_k141_953651	9868	9982	-	5S
2021-SLHSD-W6_bin.117.purify	2021-SLHSD-W6_bin.117.purify_k141_635111	429	545	+	5S
2021-SLHSD-W6_bin.123.purify	2021-SLHSD-W6_bin.123.purify_k141_282592	1	99	+	(5' truncated) 5S
2021-SLHSD-W6_bin.123.purify	2021-SLHSD-W6_bin.123.purify_k141_504325	1	99	+	(5' truncated) 5S
2021-SLHSD-W6_bin.28.purify	2021-SLHSD-W6_bin.28.purify_k141_958120	75297	75413	-	5S
2021-SLHSD-W6_bin.29.purify	2021-SLHSD-W6_bin.29.purify_k141_1720118	1	656	-	(partial) 16S
2021-SLHSD-W6_bin.43.purify	2021-SLHSD-W6_bin.43.purify_k141_218577	10951	11065	-	5S
2021-SLHSD-W6_bin.43.purify	2021-SLHSD-W6_bin.43.purify_k141_587723	210	324	+	5S
2021-SLHSD-W6_bin.43.purify	2021-SLHSD-W6_bin.43.purify_k141_613663	1	98	+	(5' truncated) 5S
2021-SLHSD-W6_bin.44.purify	2021-SLHSD-W6_bin.44.purify_k141_1644010	5030	5146	-	5S
2021-SLHSD-W6_bin.44.purify	2021-SLHSD-W6_bin.44.purify_k141_1644010	5302	8234	-	23S
2021-SLHSD-W6_bin.44.purify	2021-SLHSD-W6_bin.44.purify_k141_1644010	8589	9150	-	(partial) 16S
2021-SLHSD-W6_bin.44.purify	2021-SLHSD-W6_bin.44.purify_k141_1842403	1	1091	-	(partial) 16S
2021-SLHSD-W6_bin.53.purify	2021-SLHSD-W6_bin.53.purify_k141_964576	25984	27542	+	16S
2021-SLHSD-W6_bin.53.purify	2021-SLHSD-W6_bin.53.purify_k141_964576	28881	31957	+	23S
2021-SLHSD-W6_bin.53.purify	2021-SLHSD-W6_bin.53.purify_k141_964576	32136	32250	+	5S
2021-SLHSD-W6_bin.87.purify	2021-SLHSD-W6_bin.87.purify_k141_1913916	1453	1537	-	(partial) 5S
2021-SLHSD-W6_bin.89.purify	2021-SLHSD-W6_bin.89.purify_k141_1688779	42235	42346	-	5S
2021-TLH-W1_bin.12.purify	2021-TLH-W1_bin.12.purify_k127_1106076	1	1070	-	(partial) 16S
2021-TLH-W1_bin.12.purify	2021-TLH-W1_bin.12.purify_k127_1915589	3656	3767	-	5S
2021-TLH-W1_bin.12.purify	2021-TLH-W1_bin.12.purify_k127_4844604	654	765	-	5S
2021-TLH-W1_bin.31.purify	2021-TLH-W1_bin.31.purify_k127_989363	2945	3064	+	5S
2021-TLH-W1_bin.7.purify	2021-TLH-W1_bin.7.purify_k127_3106491	11	122	+	5S
2021-TLH-W2_bin.33.purify	2021-TLH-W2_bin.33.purify_k127_1053594	5163	5274	-	5S
2021-TLH-W3_bin.5.purify	2021-TLH-W3_bin.5.purify_k127_1322194	1580	1691	-	5S
2021-TLH-W3_bin.64.purify	2021-TLH-W3_bin.64.purify_k127_2199640	2345	2456	-	(5' truncated) 5S
2021-TLH-W4_bin.25.purify	2021-TLH-W4_bin.25.purify_k141_2825751	1727	2189	+	(partial) 16S
2021-TLH-W4_bin.30.purify	2021-TLH-W4_bin.30.purify_k141_22724	3696	4608	+	(partial) 16S
2021-TLH-W4_bin.32.purify	2021-TLH-W4_bin.32.purify_k141_2588186	622	736	+	5S
2021-TLH-W4_bin.46.purify	2021-TLH-W4_bin.46.purify_k141_924180	6031	6142	-	5S
2021-TLH-W4_bin.63.purify	2021-TLH-W4_bin.63.purify_k141_341742	1467	1583	-	5S
2021-TLHSD-W1_bin.12.purify	2021-TLHSD-W1_bin.12.purify_k127_126648	1	1276	+	(5' truncated) 16S
2021-TLHSD-W1_bin.18.purify	2021-TLHSD-W1_bin.18.purify_k127_3470152	280	389	+	5S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_739208	1	1429	+	(partial) 23S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_1996540	103	1366	+	(partial) 23S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_2268085	1	1610	-	(partial) 23S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_2472690	1	1060	-	(partial) 23S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_2787138	1	1479	+	(partial) 23S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_2805367	289	1465	+	(partial) 23S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_2910131	1	1459	+	(partial) 23S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_3321531	236	1161	-	(partial) 23S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_3771588	1	1153	-	(partial) 23S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_4265962	184	1656	-	16S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_4323152	1	1368	+	(partial) 23S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_5741568	1	1470	-	(partial) 23S
2021-TLHSD-W1_bin.24.purify	2021-TLHSD-W1_bin.24.purify_k127_6224186	1	1075	+	(partial) 16S
2021-TLHSD-W1_bin.34.purify	2021-TLHSD-W1_bin.34.purify_k127_1810815	1	101	+	(5' truncated) 5S
2021-TLHSD-W1_bin.35.purify	2021-TLHSD-W1_bin.35.purify_k127_6116906	1554	1666	-	5S
2021-TLHSD-W1_bin.38.purify	2021-TLHSD-W1_bin.38.purify_k127_3585415	10885	10999	-	5S
2021-TLHSD-W1_bin.41.purify	2021-TLHSD-W1_bin.41.purify_k127_2126536	1	107	+	(5' truncated) 5S
2021-TLHSD-W1_bin.45.purify	2021-TLHSD-W1_bin.45.purify_k127_265274	7832	7938	-	(5' truncated) 5S
2021-TLHSD-W1_bin.48.purify	2021-TLHSD-W1_bin.48.purify_k127_10832	1	2827	-	(3' truncated) 23S
2021-TLHSD-W1_bin.48.purify	2021-TLHSD-W1_bin.48.purify_k127_3242596	1	1389	-	(partial) 23S
2021-TLHSD-W1_bin.51.purify	2021-TLHSD-W1_bin.51.purify_k127_604154	1	103	+	(5' truncated) 5S
2021-TLHSD-W1_bin.59.purify	2021-TLHSD-W1_bin.59.purify_k127_20812	2097	2211	-	5S
2021-TLHSD-W1_bin.59.purify	2021-TLHSD-W1_bin.59.purify_k127_33929	49	163	+	5S
2021-TLHSD-W1_bin.87.purify	2021-TLHSD-W1_bin.87.purify_k127_2142916	6062	6173	-	5S
2021-TLHSD-W2_bin.13.purify	2021-TLHSD-W2_bin.13.purify_k127_1560446	1	1265	+	(partial) 23S
2021-TLHSD-W2_bin.13.purify	2021-TLHSD-W2_bin.13.purify_k127_1603889	1	2085	-	(partial) 23S
2021-TLHSD-W2_bin.13.purify	2021-TLHSD-W2_bin.13.purify_k127_2471615	179	1167	+	(partial) 16S
2021-TLHSD-W2_bin.13.purify	2021-TLHSD-W2_bin.13.purify_k127_2997404	1	1219	+	(partial) 23S
2021-TLHSD-W2_bin.27.purify	2021-TLHSD-W2_bin.27.purify_k127_544158	583	698	+	5S
2021-TLHSD-W2_bin.31.purify	2021-TLHSD-W2_bin.31.purify_k127_3281217	1932	2029	-	(5' truncated) 5S
2021-TLHSD-W2_bin.41.purify	2021-TLHSD-W2_bin.41.purify_k127_189790	1	112	+	(5' truncated) 5S
2021-TLHSD-W2_bin.48.purify	2021-TLHSD-W2_bin.48.purify_k127_1723395	377	493	+	5S
2021-TLHSD-W2_bin.6.purify	2021-TLHSD-W2_bin.6.purify_k127_319435	12243	12355	-	5S
2021-TLHSD-W3_bin.105.purify	2021-TLHSD-W3_bin.105.purify_k141_363026	1	100	+	(5' truncated) 5S
2021-TLHSD-W3_bin.105.purify	2021-TLHSD-W3_bin.105.purify_k141_1108290	273	384	+	5S
2021-TLHSD-W3_bin.105.purify	2021-TLHSD-W3_bin.105.purify_k141_2094429	23275	23374	-	(5' truncated) 5S
2021-TLHSD-W3_bin.108.purify	2021-TLHSD-W3_bin.108.purify_k141_3364194	1	109	+	(5' truncated) 5S
2021-TLHSD-W3_bin.108.purify	2021-TLHSD-W3_bin.108.purify_k141_3389471	1	109	+	(5' truncated) 5S
2021-TLHSD-W3_bin.108.purify	2021-TLHSD-W3_bin.108.purify_k141_4179726	11	126	+	5S
2021-TLHSD-W3_bin.11.purify	2021-TLHSD-W3_bin.11.purify_k141_394158	1469	1580	-	5S
2021-TLHSD-W3_bin.11.purify	2021-TLHSD-W3_bin.11.purify_k141_2143526	116	227	+	5S
2021-TLHSD-W3_bin.117.purify	2021-TLHSD-W3_bin.117.purify_k141_2278974	2002	2545	+	(partial) 16S
2021-TLHSD-W3_bin.12.purify	2021-TLHSD-W3_bin.12.purify_k141_1638665	576	690	+	5S
2021-TLHSD-W3_bin.122.purify	2021-TLHSD-W3_bin.122.purify_k141_2326646	26271	26386	-	5S
2021-TLHSD-W3_bin.125.purify	2021-TLHSD-W3_bin.125.purify_k141_4084111	25186	25294	-	5S
2021-TLHSD-W3_bin.13.purify	2021-TLHSD-W3_bin.13.purify_k141_435908	318005	318120	-	5S
2021-TLHSD-W3_bin.132.purify	2021-TLHSD-W3_bin.132.purify_k141_1861806	1794	1910	-	5S
2021-TLHSD-W3_bin.132.purify	2021-TLHSD-W3_bin.132.purify_k141_3193495	1730	1846	+	5S
2021-TLHSD-W3_bin.132.purify	2021-TLHSD-W3_bin.132.purify_k141_3434881	1	1175	-	(partial) 16S
2021-TLHSD-W3_bin.134.purify	2021-TLHSD-W3_bin.134.purify_k141_2158913	1	1113	-	(partial) 16S
2021-TLHSD-W3_bin.134.purify	2021-TLHSD-W3_bin.134.purify_k141_2560050	553	669	+	5S
2021-TLHSD-W3_bin.138.purify	2021-TLHSD-W3_bin.138.purify_k141_76581	1652	1737	-	(partial) 5S
2021-TLHSD-W3_bin.142.purify	2021-TLHSD-W3_bin.142.purify_k141_258208	24	140	+	5S
2021-TLHSD-W3_bin.148.purify	2021-TLHSD-W3_bin.148.purify_k141_682367	1	1264	-	(3' truncated) 16S
2021-TLHSD-W3_bin.148.purify	2021-TLHSD-W3_bin.148.purify_k141_1878390	11504	11601	-	(5' truncated) 5S
2021-TLHSD-W3_bin.150.purify	2021-TLHSD-W3_bin.150.purify_k141_4029568	1	99	+	(5' truncated) 5S
2021-TLHSD-W3_bin.154.purify	2021-TLHSD-W3_bin.154.purify_k141_622797	1584	2445	+	(partial) 16S
2021-TLHSD-W3_bin.154.purify	2021-TLHSD-W3_bin.154.purify_k141_1672235	8304	8420	-	5S
2021-TLHSD-W3_bin.154.purify	2021-TLHSD-W3_bin.154.purify_k141_1672235	8522	11480	-	23S
2021-TLHSD-W3_bin.154.purify	2021-TLHSD-W3_bin.154.purify_k141_4297613	1	1130	-	(partial) 23S
2021-TLHSD-W3_bin.161.purify	2021-TLHSD-W3_bin.161.purify_k141_2221051	3053	3169	-	5S
2021-TLHSD-W3_bin.171.purify	2021-TLHSD-W3_bin.171.purify_k141_46136	411	527	+	5S
2021-TLHSD-W3_bin.171.purify	2021-TLHSD-W3_bin.171.purify_k141_799602	13922	15421	+	16S
2021-TLHSD-W3_bin.171.purify	2021-TLHSD-W3_bin.171.purify_k141_807389	10916	11032	+	5S
2021-TLHSD-W3_bin.175.purify	2021-TLHSD-W3_bin.175.purify_k141_2389618	1	93	+	(partial) 5S
2021-TLHSD-W3_bin.175.purify	2021-TLHSD-W3_bin.175.purify_k141_2617374	1	93	+	(partial) 5S
2021-TLHSD-W3_bin.176.purify	2021-TLHSD-W3_bin.176.purify_k141_226888	7	121	+	5S
2021-TLHSD-W3_bin.176.purify	2021-TLHSD-W3_bin.176.purify_k141_1739809	3353	3450	-	(5' truncated) 5S
2021-TLHSD-W3_bin.180.purify	2021-TLHSD-W3_bin.180.purify_k141_3023814	3677	3786	-	5S
2021-TLHSD-W3_bin.181.purify	2021-TLHSD-W3_bin.181.purify_k141_3434888	494	608	+	5S
2021-TLHSD-W3_bin.185.purify	2021-TLHSD-W3_bin.185.purify_k141_1081595	23002	23117	-	5S
2021-TLHSD-W3_bin.187.purify	2021-TLHSD-W3_bin.187.purify_k141_3833190	13109	13224	-	5S
2021-TLHSD-W3_bin.191.purify	2021-TLHSD-W3_bin.191.purify_k141_825205	3619	3729	-	(5' truncated) 5S
2021-TLHSD-W3_bin.191.purify	2021-TLHSD-W3_bin.191.purify_k141_832185	15680	15790	-	(5' truncated) 5S
2021-TLHSD-W3_bin.191.purify	2021-TLHSD-W3_bin.191.purify_k141_1630261	1	87	+	(partial) 5S
2021-TLHSD-W3_bin.194.purify	2021-TLHSD-W3_bin.194.purify_k141_109981	293	1794	-	16S
2021-TLHSD-W3_bin.194.purify	2021-TLHSD-W3_bin.194.purify_k141_238501	6884	8129	-	(5' truncated) 16S
2021-TLHSD-W3_bin.195.purify	2021-TLHSD-W3_bin.195.purify_k141_4341477	235	350	+	5S
2021-TLHSD-W3_bin.199.purify	2021-TLHSD-W3_bin.199.purify_k141_297948	32260	32355	-	(5' truncated) 5S
2021-TLHSD-W3_bin.2.purify	2021-TLHSD-W3_bin.2.purify_k141_1572325	1	607	-	(partial) 16S
2021-TLHSD-W3_bin.2.purify	2021-TLHSD-W3_bin.2.purify_k141_2517149	1	89	+	(partial) 5S
2021-TLHSD-W3_bin.2.purify	2021-TLHSD-W3_bin.2.purify_k141_3967069	1	822	-	(partial) 16S
2021-TLHSD-W3_bin.200.purify	2021-TLHSD-W3_bin.200.purify_k141_1021750	550	666	+	5S
2021-TLHSD-W3_bin.200.purify	2021-TLHSD-W3_bin.200.purify_k141_1438241	1	1351	-	(3' truncated) 16S
2021-TLHSD-W3_bin.203.purify	2021-TLHSD-W3_bin.203.purify_k141_3605480	218010	218126	-	5S
2021-TLHSD-W3_bin.203.purify	2021-TLHSD-W3_bin.203.purify_k141_4329100	1	2552	-	(3' truncated) 23S
2021-TLHSD-W3_bin.203.purify	2021-TLHSD-W3_bin.203.purify_k141_4329100	2867	4378	-	16S
2021-TLHSD-W3_bin.204.purify	2021-TLHSD-W3_bin.204.purify_k141_64062	255	370	+	5S
2021-TLHSD-W3_bin.206.purify	2021-TLHSD-W3_bin.206.purify_k141_1783256	11599	11676	-	(partial) 5S
2021-TLHSD-W3_bin.206.purify	2021-TLHSD-W3_bin.206.purify_k141_2463744	3164	3241	-	(partial) 5S
2021-TLHSD-W3_bin.207.purify	2021-TLHSD-W3_bin.207.purify_k141_126821	21	133	+	5S
2021-TLHSD-W3_bin.209.purify	2021-TLHSD-W3_bin.209.purify_k141_1721987	493	609	+	5S
2021-TLHSD-W3_bin.21.purify	2021-TLHSD-W3_bin.21.purify_k141_1871836	5840	5951	-	5S
2021-TLHSD-W3_bin.21.purify	2021-TLHSD-W3_bin.21.purify_k141_2827979	1	897	-	(partial) 16S
2021-TLHSD-W3_bin.210.purify	2021-TLHSD-W3_bin.210.purify_k141_1509637	250	362	+	5S
2021-TLHSD-W3_bin.210.purify	2021-TLHSD-W3_bin.210.purify_k141_1894070	5640	6628	+	(partial) 16S
2021-TLHSD-W3_bin.211.purify	2021-TLHSD-W3_bin.211.purify_k141_502138	11550	11666	-	5S
2021-TLHSD-W3_bin.215.purify	2021-TLHSD-W3_bin.215.purify_k141_202736	3957	4519	+	(partial) 16S
2021-TLHSD-W3_bin.222.purify	2021-TLHSD-W3_bin.222.purify_k141_451065	47277	47895	+	(partial) 16S
2021-TLHSD-W3_bin.222.purify	2021-TLHSD-W3_bin.222.purify_k141_481787	20388	20502	-	5S
2021-TLHSD-W3_bin.226.purify	2021-TLHSD-W3_bin.226.purify_k141_3462667	8282	8398	-	5S
2021-TLHSD-W3_bin.226.purify	2021-TLHSD-W3_bin.226.purify_k141_3875419	76999	77733	+	(partial) 16S
2021-TLHSD-W3_bin.228.purify	2021-TLHSD-W3_bin.228.purify_k141_212577	6	117	+	5S
2021-TLHSD-W3_bin.228.purify	2021-TLHSD-W3_bin.228.purify_k141_227317	6	117	+	5S
2021-TLHSD-W3_bin.229.purify	2021-TLHSD-W3_bin.229.purify_k141_2658661	7200	7316	-	5S
2021-TLHSD-W3_bin.23.purify	2021-TLHSD-W3_bin.23.purify_k141_3525911	1	93	+	(partial) 5S
2021-TLHSD-W3_bin.231.purify	2021-TLHSD-W3_bin.231.purify_k141_1093695	30734	30846	-	5S
2021-TLHSD-W3_bin.231.purify	2021-TLHSD-W3_bin.231.purify_k141_1977250	1	84	+	(partial) 5S
2021-TLHSD-W3_bin.231.purify	2021-TLHSD-W3_bin.231.purify_k141_2265285	1	84	+	(partial) 5S
2021-TLHSD-W3_bin.24.purify	2021-TLHSD-W3_bin.24.purify_k141_2808900	483	599	+	5S
2021-TLHSD-W3_bin.24.purify	2021-TLHSD-W3_bin.24.purify_k141_3950196	9406	9977	+	(partial) 16S
2021-TLHSD-W3_bin.247.purify	2021-TLHSD-W3_bin.247.purify_k141_1166481	6286	6384	-	(5' truncated) 5S
2021-TLHSD-W3_bin.249.purify	2021-TLHSD-W3_bin.249.purify_k141_1577624	63789	63903	-	5S
2021-TLHSD-W3_bin.249.purify	2021-TLHSD-W3_bin.249.purify_k141_4374720	1	488	-	(partial) 16S
2021-TLHSD-W3_bin.255.purify	2021-TLHSD-W3_bin.255.purify_k141_1161098	11766	11877	-	5S
2021-TLHSD-W3_bin.255.purify	2021-TLHSD-W3_bin.255.purify_k141_1348726	1	95	+	(partial) 5S
2021-TLHSD-W3_bin.262.purify	2021-TLHSD-W3_bin.262.purify_k141_2838291	1	90	+	(partial) 5S
2021-TLHSD-W3_bin.262.purify	2021-TLHSD-W3_bin.262.purify_k141_3988956	1	90	+	(partial) 5S
2021-TLHSD-W3_bin.268.purify	2021-TLHSD-W3_bin.268.purify_k141_4091007	1	1097	-	(partial) 16S
2021-TLHSD-W3_bin.274.purify	2021-TLHSD-W3_bin.274.purify_k141_828336	1	1237	+	(5' truncated) 16S
2021-TLHSD-W3_bin.280.purify	2021-TLHSD-W3_bin.280.purify_k141_51809	3952	6381	+	(3' truncated) 23S
2021-TLHSD-W3_bin.288.purify	2021-TLHSD-W3_bin.288.purify_k141_26746	1	96	+	(5' truncated) 5S
2021-TLHSD-W3_bin.289.purify	2021-TLHSD-W3_bin.289.purify_k141_4077711	1	955	+	(partial) 23S
2021-TLHSD-W3_bin.289.purify	2021-TLHSD-W3_bin.289.purify_k141_4077711	1201	1307	+	5S
2021-TLHSD-W3_bin.29.purify	2021-TLHSD-W3_bin.29.purify_k141_2679765	2909	3020	-	5S
2021-TLHSD-W3_bin.292.purify	2021-TLHSD-W3_bin.292.purify_k141_2195988	21416	21510	-	(partial) 5S
2021-TLHSD-W3_bin.292.purify	2021-TLHSD-W3_bin.292.purify_k141_2474501	3723	3817	-	(partial) 5S
2021-TLHSD-W3_bin.293.purify	2021-TLHSD-W3_bin.293.purify_k141_3842541	2558	2667	-	5S
2021-TLHSD-W3_bin.294.purify	2021-TLHSD-W3_bin.294.purify_k141_294896	7589	7701	-	5S
2021-TLHSD-W3_bin.296.purify	2021-TLHSD-W3_bin.296.purify_k141_3525974	4	116	+	5S
2021-TLHSD-W3_bin.298.purify	2021-TLHSD-W3_bin.298.purify_k141_147394	24636	24750	-	5S
2021-TLHSD-W3_bin.301.purify	2021-TLHSD-W3_bin.301.purify_k141_2454143	1	1077	-	(partial) 16S
2021-TLHSD-W3_bin.305.purify	2021-TLHSD-W3_bin.305.purify_k141_1432296	1	92	+	(partial) 5S
2021-TLHSD-W3_bin.305.purify	2021-TLHSD-W3_bin.305.purify_k141_1437047	1	92	+	(partial) 5S
2021-TLHSD-W3_bin.310.purify	2021-TLHSD-W3_bin.310.purify_k141_1592234	555236	556734	+	16S
2021-TLHSD-W3_bin.310.purify	2021-TLHSD-W3_bin.310.purify_k141_3486302	95045	98085	+	23S
2021-TLHSD-W3_bin.310.purify	2021-TLHSD-W3_bin.310.purify_k141_3486302	98207	98322	+	5S
2021-TLHSD-W3_bin.314.purify	2021-TLHSD-W3_bin.314.purify_k141_1083382	28585	29889	-	(5' truncated) 16S
2021-TLHSD-W3_bin.314.purify	2021-TLHSD-W3_bin.314.purify_k141_2430674	4286	4401	-	5S
2021-TLHSD-W3_bin.316.purify	2021-TLHSD-W3_bin.316.purify_k141_1950111	657	768	+	5S
2021-TLHSD-W3_bin.317.purify	2021-TLHSD-W3_bin.317.purify_k141_754694	222	337	+	5S
2021-TLHSD-W3_bin.37.purify	2021-TLHSD-W3_bin.37.purify_k141_3508376	1	87	+	(partial) 5S
2021-TLHSD-W3_bin.37.purify	2021-TLHSD-W3_bin.37.purify_k141_3511250	5155	5241	-	(partial) 5S
2021-TLHSD-W3_bin.40.purify	2021-TLHSD-W3_bin.40.purify_k141_1301437	20756	20869	-	5S
2021-TLHSD-W3_bin.40.purify	2021-TLHSD-W3_bin.40.purify_k141_4356278	73	186	+	5S
2021-TLHSD-W3_bin.44.purify	2021-TLHSD-W3_bin.44.purify_k141_727744	1	1190	+	(partial) 23S
2021-TLHSD-W3_bin.44.purify	2021-TLHSD-W3_bin.44.purify_k141_727744	1702	1813	+	5S
2021-TLHSD-W3_bin.44.purify	2021-TLHSD-W3_bin.44.purify_k141_1783413	1	1894	-	(partial) 23S
2021-TLHSD-W3_bin.48.purify	2021-TLHSD-W3_bin.48.purify_k141_2249476	1	862	+	(partial) 16S
2021-TLHSD-W3_bin.55.purify	2021-TLHSD-W3_bin.55.purify_k141_1031069	430	544	+	5S
2021-TLHSD-W3_bin.57.purify	2021-TLHSD-W3_bin.57.purify_k141_1696390	378	493	+	5S
2021-TLHSD-W3_bin.59.purify	2021-TLHSD-W3_bin.59.purify_k141_740103	157341	157449	-	5S
2021-TLHSD-W3_bin.60.purify	2021-TLHSD-W3_bin.60.purify_k141_530901	58575	58691	-	5S
