bin	contig	start	end	strand	rrna
LIB-MJ413-D9_01.19	k127_34113	1775	1874	-	(5' truncated) 5S
LIB-MJ413-D9_01.19	k127_35228	28	143	-	5S
LIB-MJ413-D9_01.19	k127_35228	197	3195	-	23S
LIB-MJ413-D9_01.19	k127_35228	3277	4808	-	16S
LIB-MJ413-D9_01.22	k127_26612	33212	33308	-	(5' truncated) 5S
LIB-MJ413-D9_01.22	k127_61841	8	1649	-	16S
LIB-MJ413-D9_01.22	k127_64111	17554	17650	-	(5' truncated) 5S
LIB-MJ413-D9_01.3	k127_21161	1	112	+	(5' truncated) 5S
LIB-MJ413-D9_01.3	k127_21217	4745	4856	-	(5' truncated) 5S
LIB-MJ413-D9_01.3	k127_13616	17571	17685	-	5S
LIB-MJ413-D9_01.4	k127_61587	1479	1591	-	5S
LIB-MJ413-D9_01.4	k127_36783	8	1519	+	16S
LIB-MJ413-D9_01.4	k127_36783	1790	4715	+	23S
LIB-MJ413-D9_01.4	k127_36783	4758	4870	+	5S
LIB-MJ413-D9_01.4	k127_4030	1780	1890	-	(5' truncated) 5S
LIB-MJ413-D9_01.6	k127_44054	9	125	+	5S
LIB-MJ413-D9_01.6	k127_4305	9	125	+	5S
LIB-MJ413-D9_01.7	k127_665	110	3197	-	23S
LIB-MJ413-D9_01.7	k127_63079	85850	85966	-	5S
LIB-MJ413-D9_01.8	k127_42293	1517	1633	-	5S
LIB-MJ413-D9_01.8	k127_17713	4456	5317	+	(partial) 16S
LIB-MJ413-E10_01.10	k127_50714	1	97	+	(5' truncated) 5S
LIB-MJ413-E10_01.10	k127_86510	1899	1995	-	(5' truncated) 5S
LIB-MJ413-E10_01.12	k127_37673	11	125	+	5S
LIB-MJ413-E10_01.12	k127_72104	53	167	+	5S
LIB-MJ413-E10_01.12	k127_139321	449	2543	+	(partial) 23S
LIB-MJ413-E10_01.13	k127_2650	26	2687	+	(3' truncated) 23S
LIB-MJ413-E10_01.13	k127_103245	143	1690	+	16S
LIB-MJ413-E10_01.14	k127_109570	414	530	+	5S
LIB-MJ413-E10_01.15	k127_85250	118	3019	+	23S
LIB-MJ413-E10_01.15	k127_85250	3120	3241	+	5S
LIB-MJ413-E10_01.15	k127_146119	59205	60689	+	16S
LIB-MJ413-E10_01.17	k127_106363	10	131	-	5S
LIB-MJ413-E10_01.17	k127_106363	340	3268	-	23S
LIB-MJ413-E10_01.17	k127_106363	3509	4982	-	16S
LIB-MJ413-E10_01.2	k127_1947	1	1064	-	(partial) 23S
LIB-MJ413-E10_01.2	k127_35884	12232	12348	-	5S
LIB-MJ413-E10_01.2	k127_76761	6679	6795	-	5S
LIB-MJ413-E10_01.22	k127_1061	1	2662	-	(3' truncated) 23S
LIB-MJ413-E10_01.22	k127_1061	3037	4573	-	16S
LIB-MJ413-E10_01.22	k127_85595	4523	4639	-	5S
LIB-MJ413-E10_01.22	k127_25995	5	121	+	5S
LIB-MJ413-E10_01.3	k127_25131	9	1530	+	16S
LIB-MJ413-E10_01.31	k127_119323	6425	6531	-	(5' truncated) 5S
LIB-MJ413-E10_01.31	k127_119527	22564	22670	-	(5' truncated) 5S
LIB-MJ413-E10_01.31	k127_136702	1	1103	+	(partial) 16S
LIB-MJ413-E10_01.31	k127_136702	1185	4183	+	23S
LIB-MJ413-E10_01.31	k127_136702	4237	4352	+	5S
LIB-MJ413-E10_01.36	k127_120837	85820	85936	-	5S
LIB-MJ413-E10_01.36	k127_21386	1	2722	-	(3' truncated) 23S
LIB-MJ413-E10_01.36	k127_21386	3111	4652	-	16S
LIB-MJ413-E10_01.37	k127_56289	5442	5537	-	(5' truncated) 5S
LIB-MJ413-E10_01.37	k127_58247	10591	10705	-	5S
LIB-MJ413-E10_01.42	k127_18137	1	1826	-	(partial) 23S
LIB-MJ413-E10_01.42	k127_18137	1987	3186	-	(partial) 16S
LIB-MJ413-E10_01.42	k127_101890	402	518	-	5S
LIB-MJ413-E10_01.42	k127_101890	577	1852	-	(partial) 23S
LIB-MJ413-E10_01.43	k127_117923	1	1164	-	(partial) 16S
LIB-MJ413-E10_01.43	k127_117923	22396	22511	-	5S
LIB-MJ413-E10_01.43	k127_57944	5421	5536	-	5S
LIB-MJ413-E10_01.44	k127_158926	506	2046	+	16S
LIB-MJ413-E10_01.44	k127_158926	2366	5292	+	23S
LIB-MJ413-E10_01.44	k127_158926	5367	5474	+	5S
LIB-MJ413-E10_01.47	k127_19117	1902	3434	-	16S
LIB-MJ413-E10_01.47	k127_104088	4241	7165	+	23S
LIB-MJ413-E10_01.47	k127_104088	7298	7414	+	5S
LIB-MJ413-E10_01.5	k127_5725	71	185	+	5S
LIB-MJ413-E10_01.5	k127_5877	71	185	+	5S
LIB-MJ413-E11_01.12	k127_7903	1	2645	-	(3' truncated) 23S
LIB-MJ413-E11_01.12	k127_113024	141	257	+	5S
LIB-MJ413-E11_01.13	k127_99157	398	3336	+	23S
LIB-MJ413-E11_01.13	k127_99157	3441	3553	+	5S
LIB-MJ413-E11_01.14	k127_17799	486	1546	+	(partial) 23S
LIB-MJ413-E11_01.15	k127_75288	443	557	+	5S
LIB-MJ413-E11_01.15	k127_3828	1	1635	-	(partial) 23S
LIB-MJ413-E11_01.18	k127_82984	1	466	-	(partial) 16S
LIB-MJ413-E11_01.18	k127_24383	9	125	+	5S
LIB-MJ413-E11_01.18	k127_95914	11533	11998	+	(partial) 16S
LIB-MJ413-E11_01.18	k127_84264	9	125	+	5S
LIB-MJ413-E11_01.2	k127_3244	1	1110	-	(partial) 16S
LIB-MJ413-E11_01.2	k127_51411	447	562	+	5S
LIB-MJ413-E11_01.2	k127_77068	11	126	+	5S
LIB-MJ413-E11_01.2	k127_77117	5296	5411	-	5S
LIB-MJ413-E11_01.20	k127_108949	118	3019	+	23S
LIB-MJ413-E11_01.20	k127_108949	3120	3241	+	5S
LIB-MJ413-E11_01.20	k127_51785	59205	60689	+	16S
LIB-MJ413-E11_01.22	k127_28604	10	131	-	5S
LIB-MJ413-E11_01.22	k127_28604	340	3268	-	23S
LIB-MJ413-E11_01.22	k127_28604	3509	4982	-	16S
LIB-MJ413-E11_01.23	k127_30838	43881	43997	-	5S
LIB-MJ413-E11_01.23	k127_115575	4352	4431	-	(partial) 5S
LIB-MJ413-E11_01.23	k127_68417	298	1500	+	(partial) 23S
LIB-MJ413-E11_01.25	k127_97784	46656	46752	-	(5' truncated) 5S
LIB-MJ413-E11_01.25	k127_97793	1707	1803	-	(5' truncated) 5S
LIB-MJ413-E11_01.26	k127_15020	297	1852	+	16S
LIB-MJ413-E11_01.26	k127_104153	1	2992	+	23S
LIB-MJ413-E11_01.26	k127_104153	3031	3129	+	(3' truncated) 5S
LIB-MJ413-E11_01.28	k127_15871	1	111	+	(5' truncated) 5S
LIB-MJ413-E11_01.30	k127_53219	1	81	+	(partial) 5S
LIB-MJ413-E11_01.32	k127_25390	1	104	+	(5' truncated) 5S
LIB-MJ413-E11_01.32	k127_3832	24	131	-	5S
LIB-MJ413-E11_01.32	k127_3832	206	3130	-	23S
LIB-MJ413-E11_01.32	k127_3832	3499	4648	-	(partial) 16S
LIB-MJ413-E11_01.32	k127_110522	1	104	+	(5' truncated) 5S
LIB-MJ413-E11_01.33	k127_107958	1	99	+	(5' truncated) 5S
LIB-MJ413-E11_01.7	k127_37555	16061	16175	-	5S
LIB-MJ413-E11_01.7	k127_110942	1	112	+	(5' truncated) 5S
LIB-MJ413-E11_01.8	k127_27246	2791	2897	-	(5' truncated) 5S
LIB-MJ413-E11_01.8	k127_5993	1	107	+	(5' truncated) 5S
LIB-MJ413-E11_01.8	k127_54618	21	136	-	5S
LIB-MJ413-E11_01.8	k127_54618	190	3188	-	23S
LIB-MJ413-E11_01.8	k127_54618	3270	4801	-	16S
LIB-MJ413-E11_01.9	k127_63505	1422	1538	-	5S
LIB-MJ413-E1_01.4	k127_61219	1	755	+	(partial) 16S
LIB-MJ413-E1_01.4	k127_84510	8470	9299	+	(partial) 16S
LIB-MJ413-E1_01.4	k127_29652	22853	25619	+	23S
LIB-MJ413-E1_01.4	k127_29652	25875	25989	+	5S
LIB-MJ413-E2_01.2	k127_26287	5464	6927	+	(3' truncated) 16S
LIB-MJ413-E2_01.6	k127_40517	555	2088	-	16S
LIB-MJ413-E2_01.8	k127_40709	1	2433	-	(3' truncated) 23S
LIB-MJ413-E5_01.1	k127_32932	79293	79407	-	5S
LIB-MJ413-E5_01.1	k127_32932	79545	82291	-	23S
LIB-MJ413-E5_01.1	k127_32932	82903	84390	-	16S
LIB-MJ413-E5_01.11	k127_83695	30353	30465	-	5S
LIB-MJ413-E5_01.11	k127_66897	2490	2603	-	5S
LIB-MJ413-E5_01.15	k127_56133	1	746	+	(partial) 16S
LIB-MJ413-E5_01.15	k127_34891	1	1037	-	(partial) 16S
LIB-MJ413-E5_01.15	k127_79989	1	639	+	(partial) 16S
LIB-MJ413-E5_01.15	k127_100589	1	2023	-	(partial) 23S
LIB-MJ413-E5_01.21	k127_13416	389	502	+	5S
LIB-MJ413-E5_01.28	k127_58638	375	487	+	5S
LIB-MJ413-E5_01.31	k127_3879	134587	134700	-	5S
LIB-MJ413-E5_01.9	k127_56194	16592	16704	-	5S
LIB-MJ413-E7_01.11	k127_23571	5790	5904	-	5S
LIB-MJ413-E7_01.12	k127_57328	25296	25412	-	5S
LIB-MJ413-E7_01.13	k127_91318	22252	22367	-	5S
LIB-MJ413-E7_01.13	k127_301	13368	14087	+	(partial) 16S
LIB-MJ413-E7_01.14	k127_110706	18970	20464	+	16S
LIB-MJ413-E7_01.14	k127_110706	20944	23926	+	23S
LIB-MJ413-E7_01.14	k127_110706	24045	24161	+	5S
LIB-MJ413-E7_01.15	k127_14984	1	2071	+	(partial) 23S
LIB-MJ413-E7_01.15	k127_14984	2188	2303	+	5S
LIB-MJ413-E7_01.17	k127_81657	1	107	+	(5' truncated) 5S
LIB-MJ413-E7_01.17	k127_31130	1	107	+	(5' truncated) 5S
LIB-MJ413-E7_01.18	k127_74553	56976	57090	-	5S
LIB-MJ413-E7_01.18	k127_74553	57142	60044	-	23S
LIB-MJ413-E7_01.18	k127_74553	60277	60940	-	(partial) 16S
LIB-MJ413-E7_01.23	k127_56092	1	2690	-	(3' truncated) 23S
LIB-MJ413-E7_01.23	k127_56092	2936	3991	-	(partial) 16S
LIB-MJ413-E7_01.23	k127_150358	2251	2360	-	(5' truncated) 5S
LIB-MJ413-E7_01.32	k127_164431	1	1339	-	(3' truncated) 16S
LIB-MJ413-E7_01.38	k127_171490	2088	2204	-	5S
LIB-MJ413-E7_01.38	k127_171490	2270	4526	-	(partial) 23S
LIB-MJ413-E7_01.38	k127_124245	343	1909	-	16S
LIB-MJ413-E7_01.39	k127_50747	2315	2410	-	(5' truncated) 5S
LIB-MJ413-E7_01.40	k127_67773	10	126	+	5S
LIB-MJ413-E7_01.40	k127_16009	398	514	+	5S
LIB-MJ413-E7_01.44	k127_102154	550	666	+	5S
LIB-MJ413-E7_01.45	k127_92770	2732	2848	-	5S
LIB-MJ413-E7_01.45	k127_131154	2516	2977	+	(partial) 16S
LIB-MJ413-E7_01.48	k127_110764	40211	40296	-	(partial) 5S
LIB-MJ413-E7_01.48	k127_28600	4224	4309	-	(partial) 5S
LIB-MJ413-E7_01.8	k127_105479	460	575	+	5S
LIB-MJ413-E7_01.9	k127_115119	119494	119610	-	5S
LIB-MJ413-E7_01.9	k127_115119	119714	122688	-	23S
LIB-MJ413-E7_01.9	k127_115119	123079	124610	-	16S
LIB-MJ413-E8_01.13	k127_52126	9	123	+	5S
LIB-MJ413-E8_01.14	k127_57233	43885	44001	-	5S
LIB-MJ413-E8_01.14	k127_57233	44191	47194	-	23S
LIB-MJ413-E8_01.14	k127_57233	47432	48965	-	16S
LIB-MJ413-E8_01.14	k127_112413	4333	4412	-	(partial) 5S
LIB-MJ413-E8_01.19	k127_49690	630	746	+	5S
LIB-MJ413-E8_01.21	k127_48830	1	88	+	(partial) 5S
LIB-MJ413-E8_01.23	k127_2674	1	2571	-	(3' truncated) 23S
LIB-MJ413-E8_01.23	k127_2674	2844	4365	-	16S
LIB-MJ413-E8_01.24	k127_64816	18309	18430	-	5S
LIB-MJ413-E8_01.24	k127_64816	18639	21567	-	23S
LIB-MJ413-E8_01.24	k127_64816	21808	23281	-	16S
LIB-MJ413-E8_01.26	k127_990	9738	9850	-	5S
LIB-MJ413-E8_01.26	k127_990	9955	10904	-	(partial) 23S
LIB-MJ413-E8_01.26	k127_13432	382	1931	-	16S
LIB-MJ413-E8_01.28	k127_6047	20	128	+	5S
LIB-MJ413-E8_01.3	k127_22095	1	2197	-	(partial) 23S
LIB-MJ413-E8_01.33	k127_40280	1	112	+	(5' truncated) 5S
LIB-MJ413-E8_01.33	k127_53340	11920	13556	+	16S
LIB-MJ413-E8_01.33	k127_30337	19676	19790	-	5S
LIB-MJ413-E8_01.34	k127_42758	7707	7823	-	5S
LIB-MJ413-E8_01.34	k127_18847	1611	1727	-	5S
LIB-MJ413-E8_01.4	k127_76698	19909	20007	-	(5' truncated) 5S
LIB-MJ413-E8_01.5	k127_77012	6388	6503	-	5S
LIB-MJ413-E8_01.5	k127_51949	1	86	-	(partial) 5S
LIB-MJ413-E8_01.5	k127_51949	140	3138	-	23S
LIB-MJ413-E8_01.5	k127_51949	3220	4751	-	16S
LIB-MJ413-E8_01.5	k127_93511	5855	5970	-	5S
LIB-MJ413-E8_01.7	k127_18949	11	125	+	5S
LIB-MJ413-E8_01.7	k127_18959	2629	2743	-	5S
LIB-MJ413-E8_01.8	k127_100385	1	1212	-	(partial) 23S
LIB-MJ413-E8_01.8	k127_100385	1493	3026	-	16S
LIB-MJ413-E8_01.8	k127_100385	24258	24373	-	5S
LIB-MJ413-E8_01.8	k127_39495	40	156	-	5S
LIB-MJ413-E8_01.8	k127_39495	241	3337	-	23S
LIB-MJ413-E8_01.8	k127_39495	3706	5049	-	(5' truncated) 16S
LIB-MJ413-E8_01.8	k127_90830	6810	6925	-	5S
LIB-MJ413-E8_01.8	k127_90830	6967	8015	-	(partial) 23S
LIB-MJ413-E8_01.8	k127_69333	5424	5539	-	5S
LIB-MJ413-E8_01.9	k127_92921	2	118	+	5S
LIB-MJ413-E8_01.9	k127_119839	142	1689	+	16S
LIB-MJ413-E8_01.9	k127_120472	1	1812	-	(partial) 23S
LIB-MJ413-E8_01.9	k127_57987	10	126	-	5S
LIB-MJ413-E8_01.9	k127_57987	221	1621	-	(partial) 23S
LIB-MJ413-E8_01.9	k127_97296	2	118	+	5S
LIB-MJ413-E9_01.10	k127_22254	49852	49958	-	5S
LIB-MJ413-E9_01.10	k127_66052	1	1252	+	(5' truncated) 16S
LIB-MJ413-E9_01.10	k127_66052	1545	4443	+	23S
LIB-MJ413-E9_01.10	k127_66052	4539	4645	+	5S
LIB-MJ413-E9_01.12	k127_86331	6112	6227	-	5S
LIB-MJ413-E9_01.12	k127_86331	6324	9283	-	23S
LIB-MJ413-E9_01.12	k127_86331	9849	11426	-	16S
LIB-MJ413-E9_01.13	k127_84951	38189	38295	-	5S
LIB-MJ413-E9_01.13	k127_84951	38389	41290	-	23S
LIB-MJ413-E9_01.13	k127_84951	41569	42106	-	(partial) 16S
LIB-MJ413-E9_01.15	k127_75363	13605	13717	-	5S
LIB-MJ413-E9_01.15	k127_1137	2595	3594	+	(partial) 16S
LIB-MJ413-E9_01.15	k127_14030	18190	18302	-	5S
LIB-MJ413-E9_01.18	k127_27573	580	689	+	5S
LIB-MJ413-E9_01.22	k127_2532	87	201	+	5S
LIB-MJ413-E9_01.26	k127_38316	1	107	+	(5' truncated) 5S
LIB-MJ413-E9_01.26	k127_18212	1	107	+	(5' truncated) 5S
LIB-MJ413-E9_01.3	k127_98626	82384	83944	+	16S
LIB-MJ413-E9_01.3	k127_98626	84316	87328	+	23S
LIB-MJ413-E9_01.3	k127_98626	87401	87517	+	5S
LIB-MJ413-E9_01.31	k127_32801	35354	36892	+	16S
LIB-MJ413-E9_01.31	k127_44281	88	203	+	5S
LIB-MJ413-E9_01.31	k127_1591	482	598	-	5S
LIB-MJ413-E9_01.31	k127_1591	681	3584	-	23S
LIB-MJ413-E9_01.31	k127_1591	3824	5377	-	16S
LIB-MJ413-E9_01.31	k127_1591	26609	26724	-	5S
LIB-MJ413-E9_01.31	k127_2103	12	127	+	5S
LIB-MJ413-E9_01.31	k127_78408	696	1594	-	(partial) 23S
LIB-MJ413-E9_01.32	k127_9974	106797	106909	-	5S
LIB-MJ413-E9_01.32	k127_10054	14861	14973	-	5S
LIB-MJ413-E9_01.34	k127_65893	4155	4264	-	5S
LIB-MJ413-E9_01.35	k127_68284	152061	152173	-	5S
LIB-MJ413-E9_01.37	k127_12083	43109	43225	-	5S
LIB-MJ413-E9_01.37	k127_1382	79	195	+	5S
LIB-MJ413-E9_01.38	k127_34266	325	440	+	5S
LIB-MJ413-E9_01.38	k127_13529	181016	181131	+	5S
LIB-MJ413-E9_01.39	k127_54808	4505	4583	-	(partial) 5S
LIB-MJ413-E9_01.39	k127_35454	9052	9168	-	5S
LIB-MJ413-E9_01.4	k127_18729	5642	6589	+	(partial) 16S
LIB-MJ413-E9_01.5	k127_33878	144743	144859	-	5S
LIB-MJ413-E9_01.5	k127_33878	144947	147909	-	23S
LIB-MJ413-E9_01.5	k127_33878	148476	149990	-	16S
LIB-MJ413-E9_01.7	k127_41171	1	111	+	(5' truncated) 5S
LIB-MJ413-E9_01.8	k127_1725	1	107	+	(5' truncated) 5S
LIB-MJ413-E9_01.9	k127_74060	1	88	+	(partial) 5S
LIB-MJ413-E9_01.9	k127_7967	6	121	+	5S
LIB-MJ413-E9_01.9	k127_9972	68056	68143	-	(partial) 5S
LIB-MJ413-F11_01.10	k127_153134	2079	2188	-	(5' truncated) 5S
LIB-MJ413-F11_01.11	k127_114529	506	2046	+	16S
LIB-MJ413-F11_01.11	k127_114529	2366	5292	+	23S
LIB-MJ413-F11_01.11	k127_114529	5367	5474	+	5S
LIB-MJ413-F11_01.12	k127_32528	7030	7146	-	5S
LIB-MJ413-F11_01.12	k127_32528	7269	10331	-	23S
LIB-MJ413-F11_01.12	k127_32528	10937	12587	-	16S
LIB-MJ413-F11_01.16	k127_67004	1	97	+	(5' truncated) 5S
LIB-MJ413-F11_01.16	k127_18682	12445	14086	+	16S
LIB-MJ413-F11_01.16	k127_18682	14457	16999	+	(3' truncated) 23S
LIB-MJ413-F11_01.16	k127_10004	1	1785	+	(partial) 23S
LIB-MJ413-F11_01.16	k127_10004	1843	1959	+	5S
LIB-MJ413-F11_01.16	k127_139812	51159	51255	-	(5' truncated) 5S
LIB-MJ413-F11_01.17	k127_152343	1	96	+	(5' truncated) 5S
LIB-MJ413-F11_01.17	k127_156230	1	104	+	(5' truncated) 5S
LIB-MJ413-F11_01.22	k127_120391	1	1558	-	(partial) 23S
LIB-MJ413-F11_01.22	k127_41325	1	1659	+	(partial) 23S
LIB-MJ413-F11_01.22	k127_41325	1726	1838	+	5S
LIB-MJ413-F11_01.23	k127_33545	1794	1910	-	5S
LIB-MJ413-F11_01.23	k127_17484	1	1843	-	(partial) 23S
LIB-MJ413-F11_01.24	k127_82427	6812	6918	-	(5' truncated) 5S
LIB-MJ413-F11_01.24	k127_67505	1	107	+	(5' truncated) 5S
LIB-MJ413-F11_01.24	k127_135584	21	136	-	5S
LIB-MJ413-F11_01.24	k127_135584	190	3188	-	23S
LIB-MJ413-F11_01.24	k127_135584	3270	4801	-	16S
LIB-MJ413-F11_01.26	k127_84964	983	2912	+	(partial) 23S
LIB-MJ413-F11_01.26	k127_103214	11	125	+	5S
LIB-MJ413-F11_01.26	k127_138481	96819	96933	-	5S
LIB-MJ413-F11_01.26	k127_24720	11	125	+	5S
LIB-MJ413-F11_01.26	k127_158137	28	142	+	5S
LIB-MJ413-F11_01.28	k127_97244	2	118	+	5S
LIB-MJ413-F11_01.28	k127_48822	1	1990	-	(partial) 23S
LIB-MJ413-F11_01.28	k127_48822	2295	3842	-	16S
LIB-MJ413-F11_01.28	k127_135095	2	118	+	5S
LIB-MJ413-F11_01.3	k127_50105	1	2633	-	(3' truncated) 23S
LIB-MJ413-F11_01.3	k127_19920	2653	2769	-	5S
LIB-MJ413-F11_01.3	k127_19920	2888	3822	-	(partial) 23S
LIB-MJ413-F11_01.31	k127_102950	10	131	-	5S
LIB-MJ413-F11_01.31	k127_102950	340	3268	-	23S
LIB-MJ413-F11_01.31	k127_102950	3509	4982	-	16S
LIB-MJ413-F11_01.32	k127_6914	1	77	+	(partial) 5S
LIB-MJ413-F11_01.33	k127_58650	3268	3382	-	5S
LIB-MJ413-F11_01.34	k127_114350	1	689	-	(partial) 16S
LIB-MJ413-F11_01.35	k127_17609	429	3355	+	23S
LIB-MJ413-F11_01.35	k127_17609	3429	3529	+	(3' truncated) 5S
LIB-MJ413-F11_01.35	k127_80872	1692	1799	-	5S
LIB-MJ413-F11_01.35	k127_80898	22	129	+	5S
LIB-MJ413-F11_01.36	k127_157038	49	2974	+	23S
LIB-MJ413-F11_01.36	k127_157038	3017	3129	+	5S
LIB-MJ413-F11_01.36	k127_157580	293	1804	-	16S
LIB-MJ413-F11_01.37	k127_16510	11	126	+	5S
LIB-MJ413-F11_01.37	k127_97907	20	135	+	5S
LIB-MJ413-F11_01.37	k127_59053	30991	31106	-	5S
LIB-MJ413-F11_01.4	k127_18538	14059	14170	-	5S
LIB-MJ413-F11_01.4	k127_119779	78	1599	+	16S
LIB-MJ413-F11_01.4	k127_119779	1872	4504	+	(3' truncated) 23S
LIB-MJ413-F11_01.5	k127_678	91	3065	+	23S
LIB-MJ413-F11_01.5	k127_678	3124	3240	+	5S
LIB-MJ413-F11_01.5	k127_35886	379	1917	-	16S
LIB-MJ413-F11_01.6	k127_146813	4050	4950	+	(partial) 16S
LIB-MJ413-F11_01.6	k127_101687	1	2850	-	(3' truncated) 23S
LIB-MJ413-F11_01.6	k127_54923	1	112	+	(5' truncated) 5S
LIB-MJ413-F11_01.6	k127_139179	2749	2863	-	5S
LIB-MJ413-F11_01.7	k127_48895	43885	44001	-	5S
LIB-MJ413-F11_01.7	k127_48895	44191	47194	-	23S
LIB-MJ413-F11_01.7	k127_158381	4207	4286	-	(partial) 5S
LIB-MJ413-F11_01.8	k127_130376	116	1657	+	16S
LIB-MJ413-F11_01.8	k127_130376	2046	5133	+	23S
LIB-MJ413-F11_01.8	k127_130376	5194	5310	+	5S
LIB-MJ413-F1_01.17	k127_48150	1	2013	-	(partial) 23S
LIB-MJ413-F1_01.7	k127_270454	1737	1849	-	5S
LIB-MJ413-F4_01.1	k127_547	13845	13930	-	(partial) 5S
LIB-MJ413-F4_01.10	k127_20036	2655	2767	-	5S
LIB-MJ413-F4_01.5	k127_62939	2240	3714	+	16S
LIB-MJ413-F4_01.5	k127_62939	4124	5743	+	(partial) 23S
LIB-MJ413-F4_01.7	k127_59693	2111	2226	-	5S
LIB-MJ413-F5_01.18	k127_57163	522	2011	-	(partial) 23S
LIB-MJ413-F5_01.19	k127_33750	185982	186098	-	5S
LIB-MJ413-F5_01.19	k127_33750	186231	189346	-	23S
LIB-MJ413-F5_01.19	k127_33750	189842	191364	-	16S
LIB-MJ413-F5_01.2	k127_58206	6661	6766	-	5S
LIB-MJ413-F5_01.2	k127_58206	7774	10743	-	23S
LIB-MJ413-F5_01.20	k127_75896	12265	13805	+	16S
LIB-MJ413-F5_01.20	k127_75896	14105	18015	+	23S
LIB-MJ413-F5_01.20	k127_75896	18178	18294	+	5S
LIB-MJ413-F5_01.23	k127_18041	126728	126847	-	5S
LIB-MJ413-F5_01.23	k127_67500	261473	265161	-	23S
LIB-MJ413-F5_01.23	k127_67500	265317	266794	-	16S
LIB-MJ413-F5_01.5	k127_70051	4264	4359	-	(5' truncated) 5S
LIB-MJ413-F5_01.7	k127_56586	1	503	-	(partial) 16S
LIB-MJ413-F5_01.7	k127_14299	6154	6270	-	5S
LIB-MJ413-F5_01.8	k127_31996	4003	4119	-	5S
LIB-MJ413-F6_01.15	k127_160811	58052	58160	-	5S
LIB-MJ413-F6_01.15	k127_160811	58209	61239	-	23S
LIB-MJ413-F6_01.15	k127_129476	1	872	+	(partial) 16S
LIB-MJ413-F6_01.15	k127_178679	1	679	-	(partial) 16S
LIB-MJ413-F6_01.16	k127_194989	1620	1729	-	(5' truncated) 5S
LIB-MJ413-F6_01.21	k127_163636	4747	4862	-	5S
LIB-MJ413-F6_01.4	k127_85351	6270	7751	+	16S
LIB-MJ413-F6_01.4	k127_85351	8082	10711	+	(3' truncated) 23S
LIB-MJ413-F6_01.7	k127_134637	1	1565	-	(partial) 23S
LIB-MJ413-F6_01.7	k127_97101	12991	13100	-	5S
LIB-MJ413-F7_01.11	k127_52042	1	818	-	(partial) 16S
LIB-MJ413-F7_01.14	k127_28435	1740	2414	+	(partial) 16S
LIB-MJ413-F7_01.15	k127_40858	39020	39136	-	5S
LIB-MJ413-F7_01.15	k127_40858	39240	42214	-	23S
LIB-MJ413-F7_01.15	k127_40858	42605	44005	-	(5' truncated) 16S
LIB-MJ413-F7_01.2	k127_32763	173	1650	+	16S
LIB-MJ413-F7_01.2	k127_32763	1975	4457	+	(3' truncated) 23S
LIB-MJ413-F8_01.1	k127_48726	229	3078	+	(3' truncated) 23S
LIB-MJ413-F8_01.1	k127_18865	10959	11073	-	5S
LIB-MJ413-F8_01.1	k127_1012	1	1517	-	(3' truncated) 16S
LIB-MJ413-F8_01.1	k127_12007	5229	5340	-	(5' truncated) 5S
LIB-MJ413-F8_01.10	k127_42678	61	2840	+	(3' truncated) 23S
LIB-MJ413-F8_01.12	k127_43015	506	617	+	5S
LIB-MJ413-F8_01.12	k127_7541	1	2634	-	(3' truncated) 23S
LIB-MJ413-F8_01.12	k127_7541	2783	4304	-	16S
LIB-MJ413-F8_01.15	k127_32699	118	3019	+	23S
LIB-MJ413-F8_01.15	k127_32699	3120	3241	+	5S
LIB-MJ413-F8_01.15	k127_15325	59231	60715	+	16S
LIB-MJ413-F8_01.16	k127_33497	51159	51255	-	(5' truncated) 5S
LIB-MJ413-F8_01.16	k127_11611	46562	46658	-	(5' truncated) 5S
LIB-MJ413-F8_01.2	k127_43021	1	501	-	(partial) 16S
LIB-MJ413-F8_01.2	k127_59104	582	3141	+	(3' truncated) 23S
LIB-MJ413-F8_01.20	k127_27188	6362	6483	-	5S
LIB-MJ413-F8_01.20	k127_27188	6692	9620	-	23S
LIB-MJ413-F8_01.20	k127_27188	9861	11334	-	16S
LIB-MJ413-F8_01.3	k127_1972	7	122	+	5S
LIB-MJ413-F8_01.3	k127_22972	31068	31183	-	5S
LIB-MJ413-F8_01.4	k127_6836	4390	4493	-	(5' truncated) 5S
LIB-MJ413-F8_01.4	k127_6927	1	104	+	(5' truncated) 5S
LIB-MJ413-F8_01.7	k127_19666	29	145	-	5S
LIB-MJ413-F8_01.7	k127_19666	206	3293	-	23S
LIB-MJ413-F8_01.7	k127_19666	3682	4971	-	(5' truncated) 16S
LIB-MJ413-F8_01.7	k127_37774	1	99	+	(5' truncated) 5S
LIB-MJ413-F8_01.8	k127_723	5897	6004	-	5S
LIB-MJ413-F9_01.1	k127_127863	4365	4481	-	5S
LIB-MJ413-F9_01.10	k127_78917	234	350	+	5S
LIB-MJ413-F9_01.10	k127_78982	6472	6588	-	5S
LIB-MJ413-F9_01.16	k127_21529	69357	69444	-	(partial) 5S
LIB-MJ413-F9_01.16	k127_132755	1	876	-	(partial) 16S
LIB-MJ413-F9_01.16	k127_118074	40877	40992	-	5S
LIB-MJ413-F9_01.16	k127_118074	41255	44171	-	23S
LIB-MJ413-F9_01.16	k127_149259	1	88	+	(partial) 5S
LIB-MJ413-F9_01.2	k127_146863	337	453	+	5S
