Genus,n_observations,n_abundant,mean_abundance,Genus_type,complex3,group_size,Core,prevalence,fidelity
Sporosarcina,3,3,0.665335994677312,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.5,19
MFD_g_9823,4,4,0.64870259481038,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,16
Ca_Solibacter,3,3,0.632069194943447,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.5,44
RB41,5,5,0.632069194943447,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,16
Microlunatus,5,4,0.615435795076515,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,14
MFD_g_144,5,5,0.582168995342648,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,36
MFD_g_650,5,5,0.548902195608783,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,23
Actinomycetospora,4,4,0.499001996007984,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,1
Haliangium,6,5,0.499001996007984,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,1,44
Bradyrhizobium,5,4,0.465735196274119,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,41
MFD_g_4907,6,5,0.465735196274119,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,1,16
MFD_g_8204,6,5,0.465735196274118,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,1,33
Subgroup_10,5,5,0.449101796407187,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,28
Sphingomonas,4,3,0.41583499667332,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,19
Paenibacillus,6,5,0.399201596806387,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,1,43
MFD_g_8,4,4,0.382568196939455,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,40
Ca_Alysiosphaera,5,3,0.382568196939454,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,25
Acidibacter,6,3,0.365934797072522,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,1,38
Bryobacter,5,5,0.365934797072522,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,44
MFD_g_264,5,3,0.332667997338657,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,22
Microbacterium,5,3,0.332667997338656,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,15
MFD_g_875,5,4,0.332667997338656,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,21
Marmoricola,5,4,0.332667997338656,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,16
Pir4_lineage,5,4,0.332667997338656,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,36
Blastococcus,4,3,0.316034597471723,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,14
Nakamurella,5,4,0.266134397870925,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,22
Reyranella,5,4,0.249500998003992,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,29
MFD_g_2431,5,5,0.249500998003992,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,19
Gemmata,5,5,0.249500998003992,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,17
MFD_g_5535,4,4,0.249500998003992,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,31
Gemmatimonas,5,4,0.249500998003992,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,28
Pedomicrobium,4,3,0.232867598137059,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,21
Pajaroellobacter,4,3,0.232867598137059,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,42
MFD_g_7630,4,3,0.216234198270127,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,1
Pirellula,4,4,0.216234198270126,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,21
Rhodoplanes,4,3,0.199600798403194,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,2
Cellulomonas,4,4,0.199600798403194,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,3
MFD_g_5777,3,3,0.182967398536261,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.5,12
MFD_g_48525,4,4,0.182967398536261,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,2
MFD_g_11470,3,3,0.182967398536261,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.5,14
MFD_g_782,3,3,0.182967398536261,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.5,28
Hyphomicrobium,3,3,0.166333998669328,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.5,22
MFD_g_812,4,3,0.166333998669328,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,25
MFD_g_841,4,3,0.149700598802395,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,9
Skermanella,3,3,0.149700598802395,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.5,4
MFD_g_161,4,3,0.149700598802395,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,10
MFD_g_678,5,3,0.133067198935463,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.833333333333333,11
MFD_g_3238,4,3,0.133067198935462,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,1
Steroidobacter,4,3,0.133067198935462,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.666666666666667,1
MFD_g_8235,3,3,0.133067198935462,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.5,1
YC-ZSS-LKJ147,3,3,0.11643379906853,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.5,1
Legionella,3,3,0.099800399201597,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.5,19
MFD_g_356,3,3,0.099800399201597,Core,"Soil, Natural, Grassland formations, Natural grasslands, Xeric sand calcareous grasslands",6,3,0.5,1
Nocardioides,41,40,2.7730253778158,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.976190476190476,37
Bacillus,41,39,2.68272977853816,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.976190476190476,45
Ca_Udaeobacter,40,38,2.36194278110446,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.952380952380952,32
Mycobacterium,42,41,2.30016158159871,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,1,50
Acidothermus,30,24,2.1053131831575,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.714285714285714,30
Solirubrobacter,42,41,1.40671038874632,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,1,22
Conexibacter,39,36,1.32116718943066,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.928571428571429,43
Gaiella,39,38,1.29265278965878,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.928571428571429,29
MFD_g_144,41,39,1.08354719133162,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.976190476190476,36
Streptomyces,42,42,1.04315179165479,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,1,35
MFD_g_8,41,41,0.974241992206065,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.976190476190476,40
Haliangium,42,42,0.872065393023477,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,1,44
MFD_g_8204,42,41,0.724740994202073,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,1,33
MFD_g_1081,37,30,0.700978994392168,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.880952380952381,13
Bradyrhizobium,39,35,0.691474194468206,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.928571428571429,41
Ca_Solibacter,38,31,0.646326394829389,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.904761904761905,44
Pseudonocardia,39,37,0.639197794886418,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.928571428571429,25
MFD_g_650,39,34,0.632069194943447,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.928571428571429,23
Ca_Alysiosphaera,35,31,0.582168995342649,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.833333333333333,25
MFD_g_264,40,39,0.572664195418687,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.952380952380952,22
Jatrophihabitans,32,28,0.567911795456706,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.761904761904762,24
Pir4_lineage,42,40,0.548902195608783,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,1,36
Microlunatus,32,28,0.496625796026994,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.761904761904762,14
Gemmatimonas,41,36,0.491873396065013,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.976190476190476,28
Paenibacillus,42,37,0.4704875962361,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,1,43
Bryobacter,40,37,0.453854196369167,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.952380952380952,44
MFD_g_549,29,24,0.439596996483224,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.690476190476191,10
Iamia,34,31,0.408706396730349,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.80952380952381,17
Microbacterium,35,28,0.403953996768368,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.833333333333333,15
Sphingomonas,38,29,0.394449196844406,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.904761904761905,19
MFD_g_6,36,30,0.389696796882426,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.857142857142857,27
Reyranella,38,34,0.384944396920445,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.904761904761905,29
MFD_g_782,36,31,0.35405379716757,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.857142857142857,28
MFD_g_2431,35,32,0.344548997243608,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.833333333333333,19
Sporosarcina,29,21,0.342172797262618,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.690476190476191,19
MFD_g_875,31,25,0.342172797262618,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.738095238095238,21
Subgroup_10,32,24,0.342172797262618,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.761904761904762,28
Acidibacter,37,32,0.335044197319646,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.880952380952381,38
Microvirga,26,22,0.325539397395685,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.619047619047619,16
MFD_g_11470,31,23,0.325539397395685,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.738095238095238,14
Flavobacterium,32,24,0.316034597471723,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.761904761904762,13
Pedomicrobium,32,25,0.308905997528752,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.761904761904762,21
MFD_g_340,24,21,0.301777397585781,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.571428571428571,19
Marmoricola,33,26,0.301777397585781,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.785714285714286,16
Ca_Xiphinematobacter,35,27,0.301777397585781,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.833333333333333,19
RB41,33,25,0.29940119760479,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.785714285714286,16
MFD_g_812,36,32,0.29940119760479,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.857142857142857,25
Gemmata,37,29,0.280391597756867,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.880952380952381,17
Nakamurella,39,27,0.273262997813896,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.928571428571429,22
Chthoniobacter,39,30,0.261381997908944,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.928571428571429,29
Pseudomonas,26,21,0.249500998003992,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.619047619047619,7
MFD_g_5535,32,24,0.244748598042011,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.761904761904762,31
Ellin6067,34,22,0.225738998194088,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.80952380952381,14
CL500-29_marine_group,36,24,0.220986598232107,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.857142857142857,16
Pajaroellobacter,34,22,0.216234198270126,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.80952380952381,42
Pirellula,28,22,0.211481798308146,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.666666666666667,21
Ilumatobacter,28,23,0.199600798403194,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.666666666666667,12
MFD_g_13520,32,21,0.192472198460222,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.761904761904762,15
MFD_g_678,35,23,0.187719798498242,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.833333333333333,11
Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,31,21,0.187719798498242,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Calcareous grassland",42,21,0.738095238095238,5
Acidothermus,77,76,9.6162106167412,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.974683544303798,30
Bacillus,79,78,4.21940928270042,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,1,45
Conexibacter,79,78,3.23024836403143,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,1,43
Mycobacterium,78,78,2.49122009146265,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.987341772151899,50
Ca_Udaeobacter,75,72,1.97074206018343,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.949367088607595,32
Roseiarcus,76,76,1.43510447459511,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.962025316455696,20
Ca_Solibacter,78,78,1.34793703731777,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.987341772151899,44
Bradyrhizobium,79,78,1.12307031506607,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,1,41
Nocardioides,66,58,0.965158291012911,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.835443037974684,37
MFD_g_8,79,76,0.939892367164406,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,1,40
Haliangium,78,77,0.928522701432578,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.987341772151899,44
Sporosarcina,67,59,0.925996109047728,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.848101265822785,19
MFD_g_710,65,58,0.86662118800374,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.822784810126582,7
Bryobacter,79,76,0.848935041309786,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,1,44
Streptomyces,77,74,0.843881856540085,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.974683544303798,35
Acidibacter,79,78,0.740291568761212,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,1,38
Jatrophihabitans,76,67,0.73271179160666,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.962025316455696,24
Burkholderia-Caballeronia-Paraburkholderia,72,65,0.675863462947523,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.911392405063291,18
MFD_g_1315,73,68,0.619015134288386,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.924050632911392,20
MFD_g_261,60,45,0.61522524571111,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.759493670886076,17
MFD_g_827,63,58,0.603855579979282,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.79746835443038,14
MFD_g_437,56,54,0.573536471361076,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.708860759493671,14
MFD_g_144,68,64,0.560903509436823,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.860759493670886,36
MFD_g_8204,71,64,0.555850324667122,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.89873417721519,33
MFD_g_195,54,45,0.506581773162536,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.683544303797468,18
Ca_Xiphinematobacter,72,65,0.473736072159478,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.911392405063291,19
MFD_g_245,71,62,0.453523333080674,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.89873417721519,17
Pajaroellobacter,73,66,0.439627074963996,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.924050632911392,42
Acidipila-Silvibacterium,72,57,0.423204224462468,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.911392405063291,15
Paenibacillus,76,69,0.421940928270042,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.962025316455696,43
MFD_g_340,63,54,0.415624447307916,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.79746835443038,19
Gemmatimonas,69,57,0.404254781576088,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.873417721518987,28
Reyranella,68,59,0.38783193107456,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.860759493670886,29
Aquisphaera,74,68,0.353722933879077,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.936708860759494,24
MFD_g_224,70,57,0.349933045301801,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.886075949367089,17
MFD_g_812,67,56,0.330983602415422,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.848101265822785,25
MFD_g_1152,71,58,0.327193713838146,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.89873417721519,15
Nakamurella,56,44,0.315824048106319,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.708860759493671,22
Pseudonocardia,59,46,0.281715050910837,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.746835443037975,25
Lysinibacillus,63,41,0.281715050910837,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.79746835443038,13
Puia,71,54,0.270345385179009,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.89873417721519,12
Tundrisphaera,63,54,0.270345385179009,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.79746835443038,8
MFD_g_8659,58,45,0.265292200409308,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.734177215189873,6
MFD_g_1634,56,46,0.25139594229263,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.708860759493671,13
MFD_g_8582,65,51,0.245079461330504,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.822784810126582,11
Granulicella,61,42,0.240026276560802,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.772151898734177,16
Mucilaginibacter,63,44,0.237499684175952,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.79746835443038,6
MFD_g_3632,62,44,0.228656610828975,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.784810126582278,12
Pir4_lineage,54,43,0.218550241289573,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.683544303797468,36
Chthoniobacter,70,53,0.218550241289573,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.886075949367089,29
Ca_Koribacter,66,42,0.216023648904722,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.835443037974684,15
MFD_g_1327,59,44,0.212233760327446,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.746835443037975,5
MFD_g_259,55,46,0.208443871750171,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.69620253164557,11
Ellin6067,54,40,0.192021021248642,Core,"Soil, Natural, Grassland formations, Semi-natural dry grasslands, Species-rich Nardus upland grassland",79,40,0.683544303797468,14
Bacillus,10,9,4.49101796407186,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,1,45
Nocardioides,10,9,1.99600798403194,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,1,37
Gaiella,9,9,1.68662674650699,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,0.9,29
Ca_Udaeobacter,10,9,1.68662674650699,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,1,32
Mycobacterium,10,10,1.67664670658683,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,1,50
Acidothermus,7,7,1.41716566866268,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,0.7,30
MFD_g_144,10,10,1.10778443113772,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,1,36
Conexibacter,10,9,0.96806387225549,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,1,43
Sporosarcina,10,10,0.828343313373254,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,1,19
Ca_Solibacter,9,8,0.808383233532934,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,0.9,44
Haliangium,10,10,0.768463073852296,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,1,44
MFD_g_8204,10,10,0.768463073852295,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,1,33
Pseudonocardia,10,9,0.678642714570859,Core,"Soil, Natural, Grassland formations, Semi-natural tall-herb humid meadows, Agricultural meadow (6430 subtype)",10,5,1,25
