Genus,n_observations,n_abundant,mean_abundance,Genus_type,complex2,group_size,Core,prevalence,fidelity
MFD_g_437,5,5,0.931470392548238,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.833333333333333,7
Ca_Solibacter,6,5,0.881570192947438,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,1,22
Acidipila-Silvibacterium,5,5,0.864936793080509,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.833333333333333,8
Nocardioides,4,4,0.748502994011976,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,23
MFD_g_261,4,4,0.731869594145043,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,7
MFD_g_1315,5,5,0.615435795076514,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.833333333333333,9
Acidicaldus,4,3,0.565535595475716,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,4
Streptomyces,6,5,0.565535595475715,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,1,21
Haliangium,5,5,0.548902195608783,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.833333333333333,27
Acidibacter,6,5,0.515635395874917,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,1,20
MFD_g_144,6,5,0.482368596141051,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,1,22
Ca_Udaeobacter,4,3,0.449101796407186,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,19
Ca_Koribacter,3,3,0.449101796407186,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.5,5
MFD_g_195,3,3,0.449101796407186,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.5,8
Aquisphaera,5,4,0.41583499667332,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.833333333333333,14
Granulicella,5,4,0.399201596806387,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.833333333333333,8
MFD_g_710,4,4,0.382568196939454,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,4
MFD_g_8,5,5,0.349301397205589,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.833333333333333,23
Occallatibacter,4,4,0.349301397205589,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,7
Actinospica,4,3,0.316034597471723,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,4
Chthoniobacter,4,3,0.282767797737858,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,16
MFD_g_224,4,3,0.266134397870925,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,8
Bradyrhizobium,5,5,0.249500998003992,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.833333333333333,21
MFD_g_1634,4,4,0.249500998003992,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,8
MFD_g_275,4,3,0.216234198270127,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,4
Pajaroellobacter,6,3,0.216234198270126,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,1,21
MFD_g_647,4,4,0.199600798403194,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,6
MFD_g_5981,4,4,0.182967398536261,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,4
MFD_g_443,3,3,0.166333998669328,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.5,1
MFD_g_31963,4,3,0.166333998669328,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,1
MFD_g_827,3,3,0.149700598802395,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.5,5
MFD_g_3632,4,3,0.149700598802395,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,4
Gemmatimonas,4,3,0.11643379906853,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.666666666666667,15
MFD_g_60423,3,3,0.11643379906853,Core,"Soil, Natural, Rocky habitats and caves, Rocky slopes with vegetation",6,3,0.5,1
Acidothermus,22,20,8.7960442750862,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,1,17
Mycobacterium,22,22,3.08927599346761,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,1,30
Roseiarcus,19,17,2.28180003629105,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.863636363636364,11
Bacillus,21,19,1.66485211395391,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.954545454545455,27
Nocardioides,12,12,1.4743240791145,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.545454545454545,23
Conexibacter,21,20,1.46978769733261,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.954545454545455,24
MFD_g_195,16,13,1.18399564507349,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.727272727272727,8
Ca_Solibacter,21,21,1.02068590092542,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.954545454545455,22
Ca_Udaeobacter,16,14,0.975322083106514,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.727272727272727,19
Burkholderia-Caballeronia-Paraburkholderia,19,18,0.870985302123027,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.863636363636364,8
Streptomyces,18,17,0.834694247867901,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.818181818181818,21
MFD_g_437,16,12,0.812012338958447,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.727272727272727,7
Acidibacter,22,22,0.721284703320633,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,1,20
Bryobacter,18,17,0.712211939756851,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.818181818181818,23
Bradyrhizobium,21,20,0.703139176193069,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.954545454545455,21
MFD_g_144,17,15,0.635093449464708,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.772727272727273,22
MFD_g_1315,17,15,0.621484304119035,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.772727272727273,9
MFD_g_8,22,21,0.621484304119035,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,1,23
MFD_g_245,16,13,0.530756668481219,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.727272727272727,8
Acidipila-Silvibacterium,16,13,0.526220286699329,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.727272727272727,8
Haliangium,19,15,0.521683904917438,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.863636363636364,27
Nakamurella,13,11,0.503538377789875,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.590909090909091,12
Pajaroellobacter,21,18,0.47632008709853,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.954545454545455,21
MFD_g_8204,14,13,0.444565414625295,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.636363636363636,17
Paenibacillus,19,18,0.426419887497732,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.863636363636364,21
Microbacterium,13,11,0.421883505715841,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.590909090909091,9
Aquisphaera,18,13,0.35837416076937,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.818181818181818,14
Pir4_lineage,12,12,0.35383777898748,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.545454545454545,23
Gemmatimonas,12,11,0.344765015423698,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.545454545454545,15
Ca_Xiphinematobacter,15,12,0.317546724732354,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.681818181818182,10
Granulicella,11,11,0.308473961168572,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.5,8
Jatrophihabitans,17,14,0.285792052259119,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.772727272727273,13
Reyranella,16,13,0.281255670477227,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.727272727272727,15
Chthoniobacter,19,14,0.276719288695337,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.863636363636364,16
Legionella,19,15,0.244964616222101,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.863636363636364,8
MFD_g_1152,17,13,0.226819089094538,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.772727272727273,7
MFD_g_224,16,12,0.217746325530757,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.727272727272727,8
MFD_g_2431,12,12,0.213209943748866,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.545454545454545,11
MFD_g_812,14,12,0.199600798403194,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.636363636363636,14
Ilumatobacter,11,11,0.154236980584286,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.5,11
Neochlamydia,18,11,0.149700598802395,Core,"Soil, Natural, Temperate heath and scrub, Sclerophyllous scrub",22,11,0.818181818181818,1
Acidothermus,66,65,19.7075545877941,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,1,17
Roseiarcus,65,65,4.73598258029396,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.984848484848485,11
Mycobacterium,66,66,2.87757817697938,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,1,30
MFD_g_195,66,65,2.64622270610295,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,1,8
Conexibacter,66,66,2.51013125264622,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,1,24
MFD_g_261,65,65,2.17746325530757,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.984848484848485,7
Bryobacter,66,66,1.33369624387588,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,1,23
MFD_g_710,51,41,1.31706284400895,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.772727272727273,4
Ca_Solibacter,66,65,1.28077178975383,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,1,22
Burkholderia-Caballeronia-Paraburkholderia,51,46,1.24750499001996,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.772727272727273,8
MFD_g_68,59,53,1.22331095384988,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.893939393939394,4
MFD_g_1315,65,64,1.12048630012702,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.984848484848485,9
Occallatibacter,60,59,1.08268311861126,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.909090909090909,7
Acidipila-Silvibacterium,62,60,1.07512248230811,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.939393939393939,8
Aquisphaera,65,64,1.0645375914837,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.984848484848485,14
MFD_g_437,61,55,1.06302546422307,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.924242424242424,7
MFD_g_245,63,63,0.919373374463195,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.954545454545455,8
Bacillus,48,36,0.787818302788364,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.727272727272727,27
Acidibacter,65,61,0.754551503054498,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.984848484848485,20
Ca_Koribacter,58,52,0.706163430714329,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.878787878787879,5
MFD_g_647,63,57,0.565535595475715,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.954545454545455,6
Pajaroellobacter,64,60,0.53529305026311,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.96969696969697,21
Granulicella,60,55,0.479344341619791,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.909090909090909,8
Ca_Xiphinematobacter,41,33,0.47783221435916,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.621212121212121,10
MFD_g_3632,59,54,0.408274360370169,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.893939393939394,4
MFD_g_5981,52,43,0.403737978588278,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.787878787878788,4
MFD_g_8,63,53,0.379543942418194,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.954545454545455,23
MFD_g_224,58,45,0.371983306115043,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.878787878787879,8
Acidicaldus,53,45,0.329643742817396,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.803030303030303,4
MFD_g_1741,49,41,0.322083106514244,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.742424242424242,3
Bradyrhizobium,54,41,0.319058851992984,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.818181818181818,21
Chthoniobacter,53,39,0.247988870743362,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.803030303030303,16
MFD_g_1660,53,40,0.231355470876429,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.803030303030303,3
Puia,51,40,0.223794834573278,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.772727272727273,6
MFD_g_1152,47,39,0.214722071009496,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.712121212121212,7
Legionella,58,37,0.201112925663824,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.878787878787879,8
MFD_g_275,53,36,0.187503780318152,Core,"Soil, Natural, Temperate heath and scrub, Temperate heath",66,33,0.803030303030303,4
Nocardioides,24,24,3.55123087159015,Core,"Soil, Urban, Greenspaces, Other",24,12,1,23
Mycobacterium,24,24,2.78609447771124,Core,"Soil, Urban, Greenspaces, Other",24,12,1,30
Gaiella,24,24,2.00016633399867,Core,"Soil, Urban, Greenspaces, Other",24,12,1,19
Streptomyces,24,24,1.77561543579508,Core,"Soil, Urban, Greenspaces, Other",24,12,1,21
Solirubrobacter,24,24,1.51779773785762,Core,"Soil, Urban, Greenspaces, Other",24,12,1,14
Ca_Udaeobacter,24,24,1.50116433799069,Core,"Soil, Urban, Greenspaces, Other",24,12,1,19
MFD_g_8,24,24,1.0271124417831,Core,"Soil, Urban, Greenspaces, Other",24,12,1,23
MFD_g_144,23,23,0.99800399201597,Core,"Soil, Urban, Greenspaces, Other",24,12,0.958333333333333,22
Bacillus,24,23,0.977212242182302,Core,"Soil, Urban, Greenspaces, Other",24,12,1,27
MFD_g_8204,24,24,0.96057884231537,Core,"Soil, Urban, Greenspaces, Other",24,12,1,17
MFD_g_650,24,23,0.943945442448437,Core,"Soil, Urban, Greenspaces, Other",24,12,1,12
Haliangium,24,23,0.881570192947439,Core,"Soil, Urban, Greenspaces, Other",24,12,1,27
MFD_g_1081,24,23,0.777611443779109,Core,"Soil, Urban, Greenspaces, Other",24,12,1,5
Pseudonocardia,24,23,0.748502994011976,Core,"Soil, Urban, Greenspaces, Other",24,12,1,16
Conexibacter,24,23,0.681969394544245,Core,"Soil, Urban, Greenspaces, Other",24,12,1,24
Pir4_lineage,24,21,0.652860944777114,Core,"Soil, Urban, Greenspaces, Other",24,12,1,23
Microlunatus,23,21,0.627910844976714,Core,"Soil, Urban, Greenspaces, Other",24,12,0.958333333333333,8
Microbacterium,22,21,0.627910844976713,Core,"Soil, Urban, Greenspaces, Other",24,12,0.916666666666667,9
Iamia,24,23,0.607119095143047,Core,"Soil, Urban, Greenspaces, Other",24,12,1,11
MFD_g_2431,24,21,0.569693945442449,Core,"Soil, Urban, Greenspaces, Other",24,12,1,11
Ca_Alysiosphaera,23,21,0.569693945442449,Core,"Soil, Urban, Greenspaces, Other",24,12,0.958333333333333,14
MFD_g_11470,21,19,0.553060545575516,Core,"Soil, Urban, Greenspaces, Other",24,12,0.875,9
Bradyrhizobium,24,23,0.548902195608783,Core,"Soil, Urban, Greenspaces, Other",24,12,1,21
MFD_g_782,23,23,0.499001996007984,Core,"Soil, Urban, Greenspaces, Other",24,12,0.958333333333333,16
MFD_g_264,23,22,0.494843646041251,Core,"Soil, Urban, Greenspaces, Other",24,12,0.958333333333333,14
Nakamurella,23,19,0.461576846307385,Core,"Soil, Urban, Greenspaces, Other",24,12,0.958333333333333,12
Ilumatobacter,22,19,0.453260146373919,Core,"Soil, Urban, Greenspaces, Other",24,12,0.916666666666667,11
Marmoricola,23,21,0.453260146373919,Core,"Soil, Urban, Greenspaces, Other",24,12,0.958333333333333,9
Pedomicrobium,21,20,0.453260146373919,Core,"Soil, Urban, Greenspaces, Other",24,12,0.875,14
MFD_g_6,22,21,0.436626746506986,Core,"Soil, Urban, Greenspaces, Other",24,12,0.916666666666667,16
MFD_g_5535,23,23,0.432468396540253,Core,"Soil, Urban, Greenspaces, Other",24,12,0.958333333333333,17
MFD_g_875,19,17,0.41583499667332,Core,"Soil, Urban, Greenspaces, Other",24,12,0.791666666666667,14
Reyranella,24,23,0.41583499667332,Core,"Soil, Urban, Greenspaces, Other",24,12,1,15
Gemmatimonas,21,19,0.407518296739854,Core,"Soil, Urban, Greenspaces, Other",24,12,0.875,15
Acidibacter,23,18,0.399201596806387,Core,"Soil, Urban, Greenspaces, Other",24,12,0.958333333333333,20
Microvirga,22,18,0.390884896872921,Core,"Soil, Urban, Greenspaces, Other",24,12,0.916666666666667,8
Paenibacillus,22,21,0.382568196939454,Core,"Soil, Urban, Greenspaces, Other",24,12,0.916666666666667,21
MFD_g_9823,19,18,0.374251497005988,Core,"Soil, Urban, Greenspaces, Other",24,12,0.791666666666667,10
Ca_Solibacter,20,15,0.374251497005988,Core,"Soil, Urban, Greenspaces, Other",24,12,0.833333333333333,22
MFD_g_812,20,18,0.349301397205589,Core,"Soil, Urban, Greenspaces, Other",24,12,0.833333333333333,14
RB41,23,17,0.336826347305389,Core,"Soil, Urban, Greenspaces, Other",24,12,0.958333333333333,7
MFD_g_161,20,15,0.328509647371923,Core,"Soil, Urban, Greenspaces, Other",24,12,0.833333333333333,7
Ca_Xiphinematobacter,20,14,0.32435129740519,Core,"Soil, Urban, Greenspaces, Other",24,12,0.833333333333333,10
Nitrospira,22,18,0.316034597471723,Core,"Soil, Urban, Greenspaces, Other",24,12,0.916666666666667,14
Bryobacter,21,17,0.31187624750499,Core,"Soil, Urban, Greenspaces, Other",24,12,0.875,23
MFD_g_1742,22,17,0.31187624750499,Core,"Soil, Urban, Greenspaces, Other",24,12,0.916666666666667,4
MFD_g_4485,22,18,0.307717897538257,Core,"Soil, Urban, Greenspaces, Other",24,12,0.916666666666667,2
Sphingomonas,22,20,0.29940119760479,Core,"Soil, Urban, Greenspaces, Other",24,12,0.916666666666667,9
Chthoniobacter,21,16,0.295242847638057,Core,"Soil, Urban, Greenspaces, Other",24,12,0.875,16
MFD_g_191,22,19,0.295242847638057,Core,"Soil, Urban, Greenspaces, Other",24,12,0.916666666666667,4
CL500-29_marine_group,22,19,0.286926147704591,Core,"Soil, Urban, Greenspaces, Other",24,12,0.916666666666667,12
Pirellula,20,15,0.282767797737858,Core,"Soil, Urban, Greenspaces, Other",24,12,0.833333333333333,9
Ellin6067,21,17,0.282767797737858,Core,"Soil, Urban, Greenspaces, Other",24,12,0.875,8
Flavobacterium,20,16,0.282767797737858,Core,"Soil, Urban, Greenspaces, Other",24,12,0.833333333333333,11
MFD_g_4907,19,16,0.278609447771124,Core,"Soil, Urban, Greenspaces, Other",24,12,0.791666666666667,9
MFD_g_549,17,15,0.278609447771124,Core,"Soil, Urban, Greenspaces, Other",24,12,0.708333333333333,4
Subgroup_10,24,17,0.270292747837658,Core,"Soil, Urban, Greenspaces, Other",24,12,1,20
MFD_g_13520,19,16,0.257817697937458,Core,"Soil, Urban, Greenspaces, Other",24,12,0.791666666666667,10
Ferruginibacter,21,16,0.232867598137059,Core,"Soil, Urban, Greenspaces, Other",24,12,0.875,4
Gemmata,21,15,0.224550898203593,Core,"Soil, Urban, Greenspaces, Other",24,12,0.875,9
MFD_g_2480,19,16,0.22039254823686,Core,"Soil, Urban, Greenspaces, Other",24,12,0.791666666666667,6
Amaricoccus,19,12,0.199600798403194,Core,"Soil, Urban, Greenspaces, Other",24,12,0.791666666666667,2
MFD_g_1794,20,14,0.199600798403194,Core,"Soil, Urban, Greenspaces, Other",24,12,0.833333333333333,8
MFD_g_678,16,12,0.19544244843646,Core,"Soil, Urban, Greenspaces, Other",24,12,0.666666666666667,6
MFD_g_5777,16,12,0.19544244843646,Core,"Soil, Urban, Greenspaces, Other",24,12,0.666666666666667,8
MFD_g_619,17,12,0.187125748502994,Core,"Soil, Urban, Greenspaces, Other",24,12,0.708333333333333,1
Pajaroellobacter,21,14,0.182967398536261,Core,"Soil, Urban, Greenspaces, Other",24,12,0.875,21
MFD_g_512,16,13,0.174650698602794,Core,"Soil, Urban, Greenspaces, Other",24,12,0.666666666666667,6
Rhodoplanes,20,12,0.158017298735862,Core,"Soil, Urban, Greenspaces, Other",24,12,0.833333333333333,2
MFD_g_804,16,12,0.153858948769128,Core,"Soil, Urban, Greenspaces, Other",24,12,0.666666666666667,2
Nocardioides,240,238,2.97669124560796,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.991735537190083,23
Mycobacterium,242,241,2.36592929842794,Core,"Soil, Urban, Greenspaces, Parks",242,121,1,30
Acidothermus,181,138,1.86197852229426,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.747933884297521,17
Gaiella,228,226,1.59268240378747,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.942148760330578,19
Ca_Udaeobacter,237,235,1.53247224559146,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.979338842975207,19
Streptomyces,239,236,1.3192623018426,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.987603305785124,21
Bacillus,240,232,1.12667227528414,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.991735537190083,27
Solirubrobacter,231,222,1.06275053199386,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.954545454545455,14
MFD_g_144,238,227,1.02645947773874,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.983471074380165,22
Conexibacter,235,222,0.972435294699857,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.971074380165289,24
Haliangium,240,239,0.909338348097195,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.991735537190083,27
MFD_g_8204,238,234,0.847478596525957,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.983471074380165,17
MFD_g_8,240,235,0.825209085960311,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.991735537190083,23
MFD_g_650,215,195,0.659012553405586,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.888429752066116,12
MFD_g_1081,212,182,0.632206661058049,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.87603305785124,5
Bradyrhizobium,236,223,0.616123125649528,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.975206611570248,21
Ca_Solibacter,208,173,0.573646096237278,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.859504132231405,22
Pir4_lineage,231,218,0.568697316111579,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.954545454545455,23
Pseudonocardia,228,210,0.558387357516373,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.942148760330578,16
Nakamurella,224,204,0.541891423764042,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.925619834710744,12
Ca_Alysiosphaera,216,187,0.497352402632751,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.892561983471074,14
Microbacterium,212,179,0.490341630788011,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.87603305785124,9
Gemmatimonas,225,191,0.472196103660448,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.929752066115702,15
MFD_g_2431,214,194,0.457349763283351,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.884297520661157,11
MFD_g_11470,196,163,0.456937364939543,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.809917355371901,9
MFD_g_782,225,208,0.454050576532885,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.929752066115702,16
Microlunatus,214,182,0.444565414625295,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.884297520661157,8
MFD_g_6,222,201,0.43631744774913,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.917355371900826,16
Iamia,214,181,0.433018260998664,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.884297520661157,11
MFD_g_264,200,167,0.416934725590142,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.826446280991736,14
Bryobacter,233,201,0.407449563682552,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.962809917355372,23
Acidibacter,231,207,0.404562775275895,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.954545454545455,20
Reyranella,233,215,0.404562775275894,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.962809917355372,15
Ca_Xiphinematobacter,203,169,0.378994077959783,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.838842975206612,10
MFD_g_5535,228,206,0.369508916052193,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.942148760330578,17
MFD_g_812,226,196,0.359611355800795,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.933884297520661,14
Marmoricola,216,176,0.354662575675096,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.892561983471074,9
Flavobacterium,210,170,0.353012982299863,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.867768595041322,11
Paenibacillus,230,186,0.353012982299863,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.950413223140496,21
Jatrophihabitans,171,125,0.340228633641807,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.706611570247934,13
MFD_g_875,194,160,0.336929446891341,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.801652892561983,14
Ilumatobacter,190,169,0.335692251859917,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.785123966942149,11
Microvirga,182,145,0.318783919763778,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.752066115702479,8
Pedomicrobium,204,157,0.307236766137147,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.84297520661157,14
Subgroup_10,206,159,0.302287986011448,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.851239669421488,20
Sphingomonas,201,162,0.298988799260982,Core,"Soil, Urban, Greenspaces, Parks",242,121,0.830578512396694,9
