project_id,fieldsample_barcode,sampling_date,latitude,longitude,habitat_typenumber,sitename,mfd_sampletype,mfd_areatype,mfd_hab1,mfd_hab2,mfd_hab3,coords_reliable
P13_2,MFD10478,2019-10-16,55.5238,9.7687,2200,middelfart,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10479,2019-10-15,55.4567,9.8532,2200,nr. Üby,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10480,2019-11-14,56.1134,12.3099,2200,gilleleje,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10481,2019-11-14,56.1062,12.1853,2200,udsholt,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10482,2019-11-14,56.0121,12.1968,2200,helsinge,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10483,2019-10-20,55.2447,9.3422,2200,vojens,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10484,2019-11-07,55.4584,8.49,2200,esbjerg ?st,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10485,2019-11-06,56.3763,9.6806,2200,bjerringbro,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10486,2019-11-07,56.3093,9.1537,2200,karup ,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10487,2019-10-17,55.9576,9.105,2200,brande,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10488,2019-10-17,56.1512,9.1416,2200,ikast,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10489,2019-10-30,56.9702,9.2701,2200,l?gst?r,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10490,2019-10-31,56.7513,9.2511,2200,stistrup ,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10491,2019-10-28,56.8105,9.548,2200,aars,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10492,2019-11-09,57.5774,9.9938,2200,hirtshals,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10493,2019-11-11,55.4722,9.5748,2200,kolding,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10494,2019-11-11,55.3537,9.4972,2200,christiansfeld,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10495,2019-11-11,55.4252,9.277,2200,vamdrup,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10496,2019-11-06,55.855,9.8541,2200,horsens,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10497,2019-11-06,55.9867,10.1586,2200,odder saksild bugt,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10498,2019-11-07,57.204,9.687,2200,sigsgÜrd,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10499,2019-11-15,55.2309,10.4748,2200,rynkeby,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10500,2019-11-05,55.2216,10.4507,2200,ringe ,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10501,2019-11-13,55.8106,10.6354,2200,ballen,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10502,2019-11-12,54.8823,9.6605,2200,broager,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10503,2019-11-05,55.9409,9.651,2200,brëdstrup,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10504,2019-11-25,57.4253,10.5256,2200,frederikshavn,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10505,2019-11-04,55.0834,10.1961,2200,fÜborg,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10506,2019-11-01,55.8475,9.2145,2200,give ,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10507,2019-11-11,55.0416,9.8446,2200,himmark ,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10508,2019-11-12,54.8882,9.5756,2200,huk,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10509,2019-11-11,54.8952,10.0591,2200,hummelvig,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10510,2020-11-01,55.3263,11.2035,2200,kors?r ,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10511,2019-11-13,54.7738,11.8813,2200,nyk?bing f. (nord),Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10512,2019-10-17,56.0913,8.24,2200,ringk?bing,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10513,2019-11-04,55.3134,10.4998,2200,sdr. nërÜ ,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10514,2019-11-25,57.7379,10.5688,2200,skagen,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10515,2020-10-30,55.2464,11.2984,2200,skëlsk?r,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10516,2019-11-07,55.1491,8.7495,2200,skërbëk,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10517,2020-10-31,55.4163,11.3409,2200,slagelse,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10518,2019-11-25,57.2967,10.5244,2200,sëby,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10519,2019-11-11,54.9262,9.7738,2200,s?nderborg ,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10520,2019-11-07,54.9218,8.8542,2200,t?nder,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10521,2019-11-13,54.893,11.9388,2200,tÜrup ,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10522,2019-11-04,55.704,9.538,2200,vejle ,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10523,2019-11-13,54.6979,11.9458,2200,vëggerl?se ,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10524,2019-11-12,55.2701,10.6626,2200,?rbëk,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10525,2019-11-18,56.8103,8.8659,2200,?stre strand,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10526,2020-01-07,57.0444,10.0473,2200,aalborg ?st,Water,Urban,Wastewater,Activated sludge,,Yes
P13_2,MFD10527,2019-11-25,57.6057,10.4231,2200,aalbëk,Water,Urban,Wastewater,Activated sludge,,Yes
P13_1,MFD10528,2019-11-01,55.0459,10.4152,2100,egebjerg syd ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10529,2019-11-01,55.0459,10.4152,2100,egebjerg syd ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10530,2019-10-28,55.0622,10.6835,2100,egsmade ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10531,2019-11-04,56.4383,10.914,2100,fornës,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10532,2019-11-14,56.1134,12.3099,2100,gilleleje,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10533,2019-11-14,56.0121,12.1968,2100,helsinge,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10534,2019-10-21,56.3571,8.601,2100,holstebro,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10535,2019-10-21,56.4815,8.7717,2100,vinderup,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10536,2019-11-06,55.855,9.8541,2100,horsens,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10537,2019-11-06,55.4746,10.6667,2100,kerteminde,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10538,2019-10-16,55.5238,9.7687,2100,middelfart,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10539,2019-10-29,54.6512,11.3589,2100,r?dbyhavn ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10540,2019-11-07,57.204,9.687,2100,sigsgÜrd,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10541,2019-11-14,56.1062,12.1853,2100,udsholt,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10542,2019-10-20,55.2447,9.3422,2100,vojens,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10543,2019-11-19,55.5441,11.3722,2100,ruds vedby,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10544,2019-11-14,55.4319,11.6323,2100,sor?,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10545,2019-11-05,55.2216,10.4507,2100,ringe ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10546,2019-11-15,55.2309,10.4748,2100,rynkeby,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10547,2019-11-13,55.8106,10.6354,2100,ballen,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10548,2019-11-06,56.3763,9.6806,2100,bjerringbro,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10549,2019-10-17,55.9576,9.105,2100,brande,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10550,2019-11-12,54.8823,9.6605,2100,broager,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10551,2019-11-05,55.9409,9.651,2100,brëdstrup,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10552,2019-11-11,55.3537,9.4972,2100,christiansfeld,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10553,2019-11-07,55.4584,8.49,2100,esbjerg ?st,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10554,2019-09-16,56.2133,10.2424,2100,egÜ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10555,2019-10-09,55.7675,8.8598,2100,billund,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10556,2019-10-23,55.2466,12.1091,2100,fakse,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10557,2019-11-25,57.4253,10.5256,2100,frederikshavn,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10558,2019-11-04,55.0834,10.1961,2100,fÜborg,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10559,2019-11-01,55.8475,9.2145,2100,give ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10560,2019-11-11,55.0416,9.8446,2100,himmark ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10561,2019-11-09,57.5774,9.9938,2100,hirtshals,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10562,2019-11-12,54.8882,9.5756,2100,huk,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10563,2019-10-23,56.2915,9.4457,2100,kjellerup,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10564,2019-11-11,54.8952,10.0591,2100,hummelvig,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10565,2019-10-29,54.8265,11.5441,2100,hunseby strand,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10566,2019-10-17,56.1512,9.1416,2100,ikast,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10567,2019-11-07,56.3093,9.1537,2100,karup ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10568,2019-11-11,55.4722,9.5748,2100,kolding,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10569,2020-11-01,55.3263,11.2035,2100,kors?r ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10570,2019-10-30,56.9702,9.2701,2100,l?gst?r,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10571,2019-10-31,54.8667,10.5049,2100,marstal,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10572,2019-10-09,56.7412,10.1158,2100,mariagerfjord,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10573,2019-11-13,54.7738,11.8813,2100,nyk?bing f. (nord),Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10574,2019-11-06,55.9867,10.1586,2100,odder saksild bugt,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10575,2019-10-17,56.0913,8.24,2100,ringk?bing,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10576,2019-11-04,55.3134,10.4998,2100,sdr. nërÜ ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10577,2019-11-25,57.7379,10.5688,2100,skagen,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10578,2020-10-30,55.2464,11.2984,2100,skëlsk?r,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10579,2019-10-23,56.1752,9.5833,2100,s?holt,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10580,2019-10-23,56.1017,9.5546,2100,them,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10581,2019-11-07,55.1491,8.7495,2100,skërbëk,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10582,2020-10-31,55.4163,11.3409,2100,slagelse,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10583,2019-10-31,56.7513,9.2511,2100,stistrup ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10584,2019-11-25,57.2967,10.5244,2100,sëby,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10585,2019-11-11,54.9262,9.7738,2100,s?nderborg ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10586,2019-11-07,54.9218,8.8542,2100,t?nder,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10587,2019-11-13,54.893,11.9388,2100,tÜrup ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10588,2019-11-11,55.4252,9.277,2100,vamdrup,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10589,2019-11-04,55.704,9.538,2100,vejle ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10590,2019-11-13,54.6979,11.9458,2100,vëggerl?se ,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10591,2019-11-12,55.2701,10.6626,2100,?rbëk,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10592,2019-11-18,56.8103,8.8659,2100,?stre strand,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10593,2020-01-07,57.0444,10.0473,2100,aalborg ?st,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10594,2019-11-25,57.6057,10.4231,2100,aalbëk,Water,Urban,Wastewater,Influent,,Yes
P13_1,MFD10595,2019-10-28,56.8105,9.548,2100,aars,Water,Urban,Wastewater,Influent,,Yes
P17_1,MFD10596,2022-05-16,55.7804,12.3515,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P05_2,MFD10597,2022-05-16,55.7645,12.1093,3110,,Sediment,Urban,Freshwater,Standing freshwater,Enclosed water,Yes
P17_1,MFD10598,2022-05-16,55.7573,12.1083,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P25_1,MFD10599,13984,57.2395,10.9901,2200,lës? saltsydekar,Sediment,Urban,Other,High salinity (saltworks),,Yes
P17_1,MFD10600,2022-05-16,55.7924,12.2637,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P25_1,MFD10602,14169,56.8326,9.8119,2300,thingbëk kalkminer,Sediment,Urban,Other,High chalk concentration (limestone quarry),,Yes
P17_1,MFD10604,2022-05-17,55.7552,12.3193,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P25_1,MFD10605,14169,56.8326,9.8119,2300,thingbëk kalkminer,Sediment,Urban,Other,High chalk concentration (limestone quarry),,Yes
P17_1,MFD10606,2022-05-16,55.7907,12.273,4100,,Soil,Urban,Greenspaces,Parks,,Yes
P08_5,MFD10607,2008-06-20,56.09928107,10.11753259,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10610,2014-06-20,56.15008305,10.14436582,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10612,2009-06-20,56.13387104,10.15340772,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10613,2008-06-20,56.12780708,10.13419081,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10614,2015-06-20,56.2252722,10.17391554,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10616,2009-06-20,56.14330424,10.1739949,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10617,2015-06-20,56.21196446,10.22226031,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10619,2015-06-20,56.20821376,10.16782991,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10620,2008-06-20,56.08725937,10.15191401,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10621,2015-06-20,56.20844223,10.16653808,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10622,2008-06-20,56.10984856,10.19101601,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10623,2013-06-20,56.20850204,10.52799974,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD10625,2008-06-20,56.13494796,10.13082882,9130,B?g pÜ muld,Soil,Natural,Forests,Temperate forests,Beech forests Asperulo-Fagetum,Yes
P08_5,MFD10626,2009-06-20,56.14138077,10.16581948,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10627,2014-06-20,56.13929918,10.15552805,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10628,2015-06-20,56.21274601,10.18408428,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10629,2014-06-20,56.17028145,10.12641178,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10630,2015-06-20,56.22569816,10.17684123,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10633,2009-06-20,56.12440864,10.14569204,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10634,2008-06-20,56.09952564,10.11808693,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10635,2008-06-20,56.08123103,10.13514642,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10636,2008-06-20,56.08725034,10.15287519,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10637,2015-06-20,56.21244938,10.22141132,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10639,2013-06-20,56.20608911,10.54528911,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD10640,2008-06-20,56.10230124,10.11291077,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10642,2009-06-20,56.13386154,10.15132273,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10644,2013-06-20,56.20714123,10.52721153,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD10645,2013-06-20,56.20608264,10.54504904,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD10646,2015-06-20,56.21296933,10.18355781,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10647,2015-06-20,56.23404231,10.56871397,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD10651,2008-06-20,56.10991221,10.19247915,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10652,2008-06-20,56.08744457,10.15141698,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10653,2015-06-20,56.22431897,10.17289779,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10654,2008-06-20,56.13475337,10.13153702,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10655,2014-06-20,56.14849775,10.14312079,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10656,2009-06-20,56.1237621,10.14381636,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10657,2009-06-20,56.14186762,10.17044242,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10658,2008-06-20,56.08099076,10.13401571,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10661,2013-06-20,56.20721737,10.52857852,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD10662,2013-06-20,56.19982717,10.52112393,6230,Surt overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_5,MFD10663,2014-06-20,56.16926424,10.12092978,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10664,2013-06-20,56.20239363,10.5461027,6230,Surt overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_5,MFD10665,2015-06-20,56.22301849,10.54763356,6230,Surt overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_5,MFD10666,2015-06-20,56.22454744,10.17287591,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10667,2013-06-20,56.20843602,10.52740436,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD10668,2009-06-20,56.14148306,10.15824278,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10669,2015-06-20,56.22343767,10.5469609,6230,Surt overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_5,MFD10670,2015-06-20,56.22157442,10.5378796,6230,Surt overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_5,MFD10671,2009-06-20,56.14120415,10.15921371,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10672,2013-06-20,56.20601803,10.54571698,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD10673,2015-06-20,56.23330936,10.54270592,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD10674,2015-06-20,56.20839457,10.16757306,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10675,2008-06-20,56.12749929,10.13392121,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10677,2008-06-20,56.10195048,10.11319335,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10678,2009-06-20,56.13373937,10.14912664,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10679,2008-06-20,56.13443075,10.13168046,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10680,2015-06-20,56.22321556,10.54715779,6230,Surt overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_5,MFD10681,2008-06-20,56.1023477,10.11350211,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10682,2008-06-20,56.12785079,10.13514796,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10683,2013-06-20,56.20695471,10.54896474,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD10685,2015-06-20,56.22542331,10.54601377,6230,Surt overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_5,MFD10686,2015-06-20,56.20022621,10.20377586,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10687,2016-06-20,56.18485117,10.18022144,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10688,2008-06-20,56.09951198,10.12119753,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10691,2015-06-20,56.22294085,10.54795576,6230,Surt overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_5,MFD10692,2015-06-20,56.22125565,10.53622484,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD10695,2015-06-20,56.2127117,10.22006179,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10697,2008-06-20,56.08082223,10.13437203,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10698,2015-06-20,56.21248888,10.18580137,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10700,2015-06-20,56.23319112,10.54296012,,ikke habitatnatur,Soil,Natural,,,,Yes
P08_5,MFD10704,2014-06-20,56.18193744,10.15475498,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10705,2009-06-20,56.14250254,10.16046294,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P25_1,MFD10706,14169,56.8326,9.8119,2300,thingbëk kalkminer,Sediment,Urban,Other,High chalk concentration (limestone quarry),,Yes
P08_5,MFD10707,2013-06-20,56.20716591,10.54909759,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD10708,2015-06-20,56.22486877,10.55391915,6230,Surt overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_5,MFD10709,2009-06-20,56.14157682,10.16449741,9100,Skov,Soil,Natural,Forests,Temperate forests,,Yes
P08_5,MFD10711,2013-06-20,56.20884518,10.52845752,6200,Overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,,Yes
P08_5,MFD10716,2015-06-20,56.22551513,10.54720237,6230,Surt overdrev,Soil,Natural,Grassland formations,Semi-natural dry grasslands,Species-rich Nardus upland grassland,Yes
P08_5,MFD10717,2016-06-20,56.18234718,10.18689174,3100,S?,Sediment,Natural,Freshwater,Standing freshwater,,Yes
P08_6,MFD10719,2022-05-18,55.1923,8.9552,9990,Lindet Skov,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10724,2022-05-18,55.1977,8.9512,9990,Lindet Skov,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10727,2022-05-18,55.1959,8.9609,9000,Lindet Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10730,2022-05-24,57.1415,9.3461,9910,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Coniferous forest,Yes
P08_6,MFD10733,2022-05-18,55.2083,8.9557,9000,Lindet Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10736,2022-05-18,55.1986,8.9465,9970,Lindet Skov,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10739,2022-05-18,55.1991,8.9426,9910,Lindet Skov,Soil,Natural,Forests,Forest (non-habitattype),Coniferous forest,Yes
P08_6,MFD10740,2022-05-23,56.1526,9.5473,9990,"Silkeborg, vest og nord",Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10741,2022-05-18,55.1865,8.9466,9990,Lindet Skov,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10748,2022-05-18,55.1941,8.9505,9000,Lindet Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10753,2022-05-18,55.2031,8.9497,9990,Lindet Skov,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10754,2022-05-19,55.2185,9.406,9000,Pamhule Skov,Soil,Natural,Forests,,,Yes
P08_6,MFD10757,2022-05-25,57.1416,9.3172,9990,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Deciduous trees,Yes
P08_6,MFD10759,2022-05-24,57.1483,9.3503,9970,Svinkl?v Klitplantage,Soil,Natural,Forests,Forest (non-habitattype),Non-native trees (exotic),Yes
P08_6,MFD10760,2022-05-18,55.2009,8.9426,9000,Lindet Skov,Soil,Natural,Forests,,,Yes
